edge,from_node,to_node
2014,474,1200
2015,474,1567
2016,475,1101
2017,475,1146
2018,475,1594
2019,476,489
2020,476,534
2021,476,1011
2022,476,1402
2023,477,777
2024,477,1413
2025,477,1427
2026,478,521
2027,478,1378
2028,479,580
2029,479,973
2030,479,1060
2031,479,1383
2032,479,1517
2033,480,1270
2034,480,1452
2035,480,1557
2036,481,507
2037,481,1548
2038,482,790
2039,482,1464
2040,482,1596
2041,483,725
2042,483,853
2043,484,622
2044,484,873
2045,484,1227
2046,484,1279
2047,484,1352
2048,485,497
2049,485,920
2050,485,1155
2051,485,1252
2052,485,1494
2053,486,926
2054,486,1037
2055,486,1065
2056,486,1111
2057,487,1175
2058,487,1384
2059,488,961
2060,488,1108
2061,488,1267
2062,488,1534
2063,489,496
2064,489,840
2065,489,983
2066,489,1463
2067,490,505
2068,490,1183
2069,490,1320
2070,490,1566
2071,491,504
2072,491,812
2073,491,902
2074,491,915
2075,492,501
2076,493,868
2077,493,1273
2078,493,1377
2079,494,767
2080,494,861
2081,494,916
2082,495,1042
2083,495,1289
2084,496,1248
2085,496,1440
2086,497,824
2087,497,1129
2088,497,1295
2089,497,1446
2090,498,508
2091,498,571
2092,498,759
2093,498,1025
2094,498,1533
2095,499,549
2096,499,651
2097,499,945
2098,499,1326
2099,500,508
2100,500,611
2101,500,1344
2102,500,1420
2103,500,1468
2104,501,859
2105,501,1446
2106,501,1495
2107,502,1304
2108,503,536
2109,503,539
2110,503,1140
2111,503,1172
2112,504,857
2113,504,932
2114,505,599
2115,505,820
2116,505,1183
2117,506,658
2118,506,1503
2119,506,1576
2120,507,618
2121,507,1142
2122,508,1135
2123,508,1596
2124,509,525
2125,509,1030
2126,509,1479
2127,510,674
2128,510,796
2129,510,1008
2130,510,1358
2131,510,1396
2132,511,625
2133,511,732
2134,511,777
2135,511,1218
2136,511,1411
2137,512,756
2138,512,818
2139,512,1139
2140,513,926
2141,513,1137
2142,513,1442
2143,514,720
2144,514,758
2145,514,759
2146,514,893
2147,514,1353
2148,515,754
2149,515,1031
2150,515,1133
2151,515,1434
2152,516,684
2153,516,1554
2154,516,1591
2155,517,616
2156,517,831
2157,517,927
2158,517,1232
2159,517,1351
2160,518,557
2161,518,609
2162,518,996
2163,518,1184
2164,519,568
2165,519,963
2166,520,786
2167,520,1365
2168,521,803
2169,521,854
2170,521,1351
2171,522,687
2172,522,980
2173,522,1389
2174,522,1553
2175,523,833
2176,523,836
2177,523,1177
2178,523,1297
2179,524,886
2180,524,918
2181,524,973
2182,524,994
2183,525,527
2184,525,1317
2185,525,1453
2186,525,1457
2187,526,573
2188,526,597
2189,526,1250
2190,527,539
2191,527,876
2192,527,1345
2193,528,1031
2194,528,1406
2195,529,851
2196,529,1440
2197,529,1495
2198,530,592
2199,530,1030
2200,531,839
2201,531,888
2202,531,1154
2203,531,1588
2204,532,702
2205,532,1505
2206,533,781
2207,533,909
2208,533,1318
2209,534,542
2210,534,984
2211,534,1204
2212,535,642
2213,535,693
2214,535,710
2215,535,871
2216,535,1257
2217,536,775
2218,536,851
2219,536,1425
2220,537,733
2221,537,951
2222,537,969
2223,537,1230
2224,538,754
2225,538,1146
2226,538,1168
2227,538,1221
2228,538,1582
2229,539,756
2230,539,1531
2231,539,1564
2232,540,1330
2233,540,1459
2234,540,1572
2235,541,689
2236,541,780
2237,541,895
2238,541,1143
2239,542,711
2240,542,1101
2241,542,1169
2242,542,1203
2243,543,703
2244,543,1209
2245,544,1057
2246,544,1206
2247,545,1494
2248,545,1581
2249,546,769
2250,546,835
2251,546,1061
2252,546,1535
2253,547,755
2254,547,796
2255,547,1049
2256,547,1182
2257,548,1379
2258,548,1476
2259,548,1569
2260,549,1364
2261,550,763
2262,550,833
2263,550,944
2264,550,1236
2265,551,626
2266,551,1394
2267,551,1415
2268,551,1502
2269,552,593
2270,552,1162
2271,552,1290
2272,553,1076
2273,553,1258
2274,554,704
2275,554,1298
2276,554,1405
2277,554,1506
2278,555,773
2279,555,1155
2280,555,1193
2281,556,672
2282,556,1160
2283,556,1357
2284,557,1122
2285,557,1170
2286,557,1264
2287,558,771
2288,558,1161
2289,558,1203
2290,558,1400
2291,559,789
2292,559,1413
2293,560,596
2294,560,940
2295,560,1444
2296,561,1041
2297,561,1069
2298,561,1355
2299,561,1497
2300,562,1143
2301,562,1263
2302,562,1345
2303,563,813
2304,563,1367
2305,563,1501
2306,564,661
2307,564,846
2308,564,971
2309,564,1002
2310,565,1247
2311,566,853
2312,566,1041
2313,567,1007
2314,567,1480
2315,567,1543
2316,568,649
2317,568,837
2318,568,961
2319,568,1385
2320,569,1064
2321,569,1065
2322,570,643
2323,570,1075
2324,571,706
2325,571,755
2326,571,1468
2327,572,939
2328,572,1197
2329,572,1350
2330,573,753
2331,573,1226
2332,573,1236
2333,574,766
2334,574,999
2335,574,1060
2336,574,1084
2337,574,1277
2338,575,818
2339,575,934
2340,575,993
2341,575,1514
2342,576,729
2343,576,1067
2344,576,1456
2345,577,615
2346,577,845
2347,577,1527
2348,577,1563
2349,578,1238
2350,579,1398
2351,579,1405
2352,579,1466
2353,579,1563
2354,580,625
2355,580,933
2356,580,1181
2357,581,679
2358,581,921
2359,581,959
2360,581,1057
2361,581,1545
2362,582,742
2363,582,1185
2364,582,1424
2365,583,983
2366,583,1086
2367,583,1217
2368,583,1271
2369,584,1212
2370,584,1222
2371,585,745
2372,585,956
2373,585,1384
2374,585,1442
2375,586,725
2376,586,1536
2377,587,1333
2378,587,1366
2379,588,820
2380,588,1159
2381,588,1529
2382,589,743
2383,589,1533
2384,590,1004
2385,590,1062
2386,590,1294
2387,591,611
2388,591,835
2389,591,1228
2390,591,1435
2391,592,704
2392,592,868
2393,592,1160
2394,593,641
2395,593,767
2396,593,789
2397,594,873
2398,594,917
2399,594,946
2400,595,1099
2401,595,1327
2402,595,1479
2403,596,920
2404,596,1063
2405,597,967
2406,597,1068
2407,597,1285
2408,598,834
2409,598,976
2410,598,1027
2411,598,1322
2412,598,1595
2413,599,642
2414,599,677
2415,599,1265
2416,599,1565
2417,600,822
2418,600,972
2419,600,1022
2420,600,1098
2421,601,778
2422,601,822
2423,601,1025
2424,601,1246
2425,601,1379
2426,602,1157
2427,602,1207
2428,602,1292
2429,602,1478
2430,602,1490
2431,603,893
2432,604,1115
2433,604,1236
2434,604,1489
2435,605,653
2436,605,726
2437,605,799
2438,605,876
2439,605,1234
2440,606,1201
2441,606,1271
2442,606,1331
2443,606,1573
2444,607,863
2445,607,1126
2446,607,1412
2447,607,1452
2448,608,852
2449,608,1162
2450,608,1221
2451,608,1301
2452,609,637
2453,609,996
2454,609,1404
2455,609,1421
2456,610,845
2457,610,928
2458,610,964
2459,610,1332
2460,611,859
2461,611,958
2462,611,1246
2463,612,759
2464,612,1003
2465,612,1150
2466,613,931
2467,613,955
2468,613,1087
2469,613,1271
2470,614,1095
2471,614,1231
2472,615,835
2473,615,997
2474,616,911
2475,616,1205
2476,616,1534
2477,617,1093
2478,617,1354
2479,617,1515
2480,618,1454
2481,619,650
2482,619,668
2483,619,718
2484,619,769
2485,619,1021
2486,620,738
2487,620,923
2488,620,924
2489,620,1120
2490,620,1165
2491,621,1145
2492,621,1283
2493,621,1371
2494,622,662
2495,622,838
2496,622,1369
2497,623,764
2498,623,873
2499,623,1426
2500,624,676
2501,624,785
2502,624,828
2503,624,1253
2504,625,1305
2505,626,979
2506,626,1174
2507,626,1538
2508,627,744
2509,627,841
2510,627,939
2511,627,1097
2512,627,1502
2513,628,1010
2514,628,1123
2515,628,1185
2516,628,1286
2517,629,740
2518,629,974
2519,629,1461
2520,629,1491
2521,630,838
2522,630,1403
2523,631,1334
2524,631,1580
2525,632,836
2526,632,966
2527,632,982
2528,632,1320
2529,632,1411
2530,633,815
2531,633,819
2532,633,1146
2533,633,1450
2534,634,826
2535,634,1002
2536,634,1029
2537,635,1228
2538,635,1457
2539,635,1474
2540,635,1556
2541,636,930
2542,636,1313
2543,636,1427
2544,636,1441
2545,636,1541
2546,637,1288
2547,638,851
2548,638,930
2549,638,1221
2550,639,681
2551,639,840
2552,639,951
2553,639,1495
2554,639,1593
2555,640,1261
2556,640,1286
2557,641,702
2558,641,1426
2559,641,1446
2560,642,933
2561,642,1220
2562,643,783
2563,643,1131
2564,643,1163
2565,643,1191
2566,644,686
2567,644,828
2568,644,978
2569,644,1111
2570,645,929
2571,645,1077
2572,645,1107
2573,646,650
2574,646,1310
2575,646,1499
2576,647,758
2577,647,1084
2578,647,1272
2579,647,1586
2580,648,826
2581,648,830
2582,648,831
2583,648,995
2584,648,1036
2585,649,1321
2586,650,747
2587,651,1414
2588,651,1516
2589,652,687
2590,652,865
2591,652,1370
2592,653,731
2593,653,997
2594,653,1317
2595,653,1454
2596,654,1076
2597,654,1241
2598,654,1294
2599,654,1357
2600,655,929
2601,655,1260
2602,655,1289
2603,655,1508
2604,656,724
2605,656,747
2606,656,858
2607,656,1458
2608,657,764
2609,657,1044
2610,657,1375
2611,658,835
2612,658,1231
2613,658,1445
2614,658,1515
2615,659,734
2616,659,921
2617,659,1322
2618,659,1502
2619,660,788
2620,661,930
2621,661,1364
2622,662,904
2623,662,1067
2624,662,1357
2625,662,1397
2626,663,749
2627,663,789
2628,663,1432
2629,664,896
2630,664,1191
2631,664,1293
2632,664,1412
2633,665,676
2634,665,849
2635,665,1532
2636,666,717
2637,666,1026
2638,666,1430
2639,666,1549
2640,667,692
2641,667,1249
2642,667,1551
2643,668,1546
2644,669,1037
2645,669,1378
2646,669,1560
2647,670,723
2648,670,912
2649,670,923
2650,670,1013
2651,671,968
2652,671,1390
2653,671,1391
2654,671,1400
2655,672,815
2656,672,967
2657,672,1225
2658,672,1281
2659,673,679
2660,673,783
2661,674,925
2662,674,1274
2663,675,955
2664,675,1121
2665,675,1587
2666,676,677
2667,676,1199
2668,676,1381
2669,677,989
2670,677,1464
2671,678,683
2672,678,984
2673,678,1228
2674,678,1458
2675,678,1466
2676,679,774
2677,679,1181
2678,679,1281
2679,680,960
2680,680,1213
2681,680,1430
2682,681,1209
2683,682,712
2684,682,812
2685,682,1576
2686,683,1470
2687,683,1496
2688,683,1537
2689,684,874
2690,685,1117
2691,685,1375
2692,685,1549
2693,686,1030
2694,686,1076
2695,686,1257
2696,687,1490
2697,687,1586
2698,688,737
2699,688,1010
2700,688,1206
2701,689,917
2702,689,1037
2703,689,1074
2704,689,1098
2705,690,1093
2706,690,1139
2707,690,1390
2708,690,1532
2709,691,1149
2710,691,1563
2711,692,779
2712,692,1124
2713,692,1363
2714,693,1143
2715,694,795
2716,694,980
2717,694,1040
2718,694,1345
2719,695,777
2720,695,837
2721,695,1202
2722,695,1259
2723,695,1268
2724,696,970
2725,696,1173
2726,696,1258
2727,696,1560
2728,696,1564
2729,697,707
2730,697,787
2731,697,923
2732,697,1218
2733,697,1600
2734,698,911
2735,698,1552
2736,698,1574
2737,699,1021
2738,700,862
2739,700,1086
2740,700,1347
2741,701,1074
2742,701,1305
2743,702,1020
2744,703,839
2745,703,1414
2746,703,1554
2747,704,709
2748,705,966
2749,705,996
2750,705,1287
2751,706,1148
2752,706,1445
2753,707,883
2754,707,1395
2755,707,1584
2756,707,1593
2757,708,829
2758,708,1123
2759,708,1587
2760,709,791
2761,709,1457
2762,710,787
2763,710,854
2764,710,1269
2765,711,738
2766,711,1048
2767,711,1154
2768,712,1154
2769,712,1519
2770,712,1581
2771,712,1589
2772,713,1224
2773,713,1323
2774,714,715
2775,714,865
2776,714,1335
2777,715,870
2778,715,1065
2779,716,767
2780,716,1055
2781,716,1325
2782,716,1374
2783,717,763
2784,717,1278
2785,717,1393
2786,718,995
2787,718,1285
2788,719,740
2789,719,776
2790,719,881
2791,719,1279
2792,720,729
2793,720,814
2794,720,1515
2795,721,842
2796,721,843
2797,721,1046
2798,721,1186
2799,722,963
2800,722,1314
2801,722,1475
2802,723,1467
2803,723,1499
2804,723,1500
2805,724,778
2806,724,1079
2807,724,1300
2808,724,1590
2809,725,882
2810,725,1280
2811,725,1383
2812,726,881
2813,726,1019
2814,726,1213
2815,726,1481
2816,727,917
2817,727,1043
2818,727,1228
2819,728,751
2820,728,760
2821,728,1080
2822,729,761
2823,729,805
2824,730,784
2825,730,1284
2826,730,1325
2827,730,1495
2828,731,1271
2829,732,1000
2830,732,1331
2831,733,817
2832,733,1379
2833,733,1578
2834,734,766
2835,734,1321
2836,734,1429
2837,734,1547
2838,735,943
2839,735,1226
2840,736,786
2841,736,1100
2842,736,1127
2843,736,1226
2844,737,795
2845,737,1301
2846,738,745
2847,738,893
2848,740,825
2849,740,1100
2850,741,1167
2851,741,1303
2852,741,1318
2853,741,1539
2854,741,1551
2855,742,755
2856,742,901
2857,742,1148
2858,742,1210
2859,743,744
2860,743,1364
2861,743,1441
2862,744,1249
2863,744,1448
2864,745,1061
2865,745,1282
2866,745,1600
2867,746,1284
2868,746,1447
2869,747,932
2870,747,1178
2871,748,1245
2872,748,1367
2873,749,1064
2874,749,1078
2875,749,1417
2876,750,1137
2877,750,1157
2878,751,1169
2879,751,1333
2880,752,957
2881,752,1379
2882,753,1150
2883,753,1469
2884,753,1561
2885,755,1362
2886,755,1371
2887,756,1473
2888,756,1563
2889,757,1296
2890,757,1384
2891,757,1522
2892,758,1437
2893,759,1354
2894,759,1571
2895,760,1042
2896,760,1056
2897,760,1471
2898,761,766
2899,761,849
2900,761,1075
2901,761,1095
2902,762,1215
2903,762,1553
2904,763,783
2905,763,890
2906,764,862
2907,765,1049
2908,765,1277
2909,765,1439
2910,766,852
2911,766,853
2912,767,1072
2913,768,1314
2914,768,1465
2915,768,1514
2916,769,981
2917,769,1456
2918,770,1063
2919,770,1073
2920,770,1577
2921,770,1584
2922,771,788
2923,771,993
2924,771,1055
2925,772,1122
2926,772,1151
2927,772,1214
2928,772,1542
2929,773,911
2930,773,1276
2931,774,877
2932,774,1224
2933,774,1511
2934,775,1366
2935,775,1431
2936,776,1145
2937,777,938
2938,778,1333
2939,779,936
2940,781,1053
2941,781,1227
2942,781,1373
2943,782,794
2944,782,1149
2945,782,1415
2946,782,1494
2947,783,1158
2948,783,1303
2949,784,881
2950,784,1298
2951,784,1515
2952,784,1555
2953,786,970
2954,786,1103
2955,786,1109
2956,787,1131
2957,787,1307
2958,788,861
2959,788,1016
2960,788,1223
2961,789,1142
2962,789,1340
2963,790,837
2964,790,1165
2965,790,1434
2966,791,1398
2967,791,1578
2968,792,1300
2969,792,1373
2970,793,1197
2971,793,1224
2972,793,1526
2973,794,931
2974,794,1431
2975,794,1484
2976,795,1003
2977,795,1145
2978,796,905
2979,796,939
2980,796,1071
2981,797,939
2982,797,1483
2983,797,1530
2984,797,1581
2985,798,1183
2986,798,1579
2987,799,1424
2988,800,830
2989,800,847
2990,800,1016
2991,800,1426
2992,801,1137
2993,801,1198
2994,801,1348
2995,801,1523
2996,802,834
2997,802,1043
2998,802,1577
2999,804,931
3000,804,1021
3001,804,1288
3002,804,1387
3003,805,999
3004,805,1079
3005,805,1100
3006,806,1263
3007,807,978
3008,807,1077
3009,807,1161
3010,807,1163
3011,807,1293
3012,808,962
3013,808,1082
3014,808,1143
3015,808,1213
3016,809,956
3017,809,1162
3018,809,1296
3019,809,1429
3020,810,974
3021,810,1017
3022,810,1030
3023,811,947
3024,811,991
3025,811,1252
3026,812,1190
3027,813,1045
3028,813,1342
3029,813,1569
3030,814,960
3031,814,1074
3032,814,1240
3033,815,958
3034,815,1477
3035,816,888
3036,816,897
3037,816,943
3038,816,1222
3039,817,1265
3040,817,1508
3041,818,1214
3042,818,1300
3043,819,848
3044,820,1200
3045,821,898
3046,821,1194
3047,822,1216
3048,822,1547
3049,823,996
3050,823,1057
3051,823,1166
3052,823,1178
3053,823,1330
3054,824,1337
3055,824,1360
3056,825,1212
3057,825,1251
3058,825,1535
3059,826,1413
3060,826,1418
3061,827,1435
3062,828,1519
3063,828,1591
3064,829,1105
3065,829,1144
3066,829,1442
3067,829,1507
3068,830,984
3069,830,1006
3070,831,1363
3071,831,1566
3072,832,1378
3073,832,1380
3074,832,1599
3075,833,1024
3076,836,993
3077,836,1152
3078,836,1327
3079,838,1471
3080,839,1081
3081,839,1225
3082,840,1260
3083,841,1214
3084,841,1349
3085,841,1492
3086,843,1425
3087,843,1459
3088,843,1523
3089,844,1232
3090,844,1301
3091,844,1377
3092,845,1133
3093,845,1397
3094,845,1550
3095,846,873
3096,846,1035
3097,846,1079
3098,847,1142
3099,848,977
3100,848,1479
3101,849,1200
3102,849,1359
3103,849,1394
3104,850,941
3105,850,1144
3106,850,1190
3107,850,1520
3108,851,1052
3109,851,1461
3110,852,1042
3111,853,1573
3112,854,1337
3113,854,1425
3114,854,1593
3115,855,992
3116,855,1050
3117,855,1404
3118,856,937
3119,856,938
3120,856,1032
3121,856,1220
3122,856,1225
3123,857,917
3124,857,1261
3125,858,913
3126,858,1075
3127,858,1110
3128,859,975
3129,859,1200
3130,859,1363
3131,860,1018
3132,860,1392
3133,861,866
3134,861,1268
3135,862,1013
3136,863,901
3137,864,951
3138,864,1381
3139,865,950
3140,865,968
3141,866,1506
3142,867,1088
3143,867,1161
3144,867,1308
3145,868,1441
3146,868,1559
3147,869,947
3148,870,940
3149,870,1362
3150,870,1432
3151,870,1528
3152,871,957
3153,871,974
3154,871,1295
3155,872,1013
3156,872,1056
3157,872,1135
3158,873,1542
3159,874,883
3160,874,1532
3161,874,1561
3162,875,1040
3163,875,1049
3164,875,1231
3165,876,1072
3166,876,1235
3167,876,1429
3168,877,1180
3169,878,1115
3170,878,1138
3171,878,1194
3172,879,1341
3173,879,1455
3174,879,1593
3175,880,1203
3176,880,1444
3177,880,1490
3178,880,1506
3179,881,882
3180,882,965
3181,882,1548
3182,883,1185
3183,883,1282
3184,883,1450
3185,884,1013
3186,884,1103
3187,884,1281
3188,884,1447
3189,885,891
3190,885,1105
3191,885,1419
3192,885,1571
3193,886,1193
3194,886,1235
3195,887,1011
3196,887,1236
3197,887,1283
3198,887,1325
3199,887,1385
3200,888,973
3201,889,1267
3202,889,1311
3203,889,1364
3204,890,892
3205,890,906
3206,891,1163
3207,891,1489
3208,892,1215
3209,892,1303
3210,892,1383
3211,892,1597
3212,893,1256
3213,893,1408
3214,894,948
3215,894,1424
3216,894,1474
3217,894,1533
3218,894,1561
3219,895,1240
3220,895,1484
3221,896,1300
3222,896,1423
3223,896,1464
3224,896,1538
3225,897,1167
3226,897,1454
3227,897,1562
3228,898,935
3229,898,1213
3230,899,1289
3231,899,1351
3232,899,1445
3233,900,1162
3234,900,1332
3235,900,1421
3236,900,1583
3237,901,1120
3238,901,1571
3239,903,1401
3240,903,1499
3241,903,1537
3242,904,1513
3243,905,1132
3244,905,1316
3245,905,1568
3246,905,1595
3247,907,910
3248,907,1191
3249,907,1341
3250,907,1449
3251,908,1266
3252,908,1412
3253,908,1425
3254,908,1434
3255,909,1138
3256,909,1152
3257,909,1223
3258,909,1251
3259,910,1015
3260,910,1498
3261,910,1507
3262,911,971
3263,911,1432
3264,912,1326
3265,912,1454
3266,913,1181
3267,913,1315
3268,914,986
3269,914,1314
3270,914,1458
3271,915,1038
3272,915,1116
3273,915,1125
3274,916,1322
3275,917,1362
3276,918,1097
3277,918,1233
3278,918,1313
3279,919,1001
3280,919,1197
3281,919,1274
3282,919,1382
3283,920,1465
3284,921,1193
3285,922,1229
3286,923,1255
3287,923,1451
3288,924,1038
3289,924,1220
3290,924,1581
3291,925,967
3292,925,972
3293,925,1024
3294,926,986
3295,926,1204
3296,927,1471
3297,927,1561
3298,928,1129
3299,930,1058
3300,931,950
3301,932,952
3302,932,1462
3303,932,1464
3304,933,1278
3305,933,1485
3306,934,1194
3307,934,1212
3308,934,1250
3309,935,1137
3310,935,1241
3311,935,1519
3312,936,1130
3313,937,1365
3314,938,1014
3315,938,1167
3316,940,1073
3317,940,1368
3318,941,1007
3319,941,1126
3320,941,1179
3321,941,1489
3322,942,998
3323,942,1047
3324,942,1262
3325,942,1327
3326,943,1504
3327,943,1531
3328,944,1159
3329,945,1360
3330,946,1059
3331,947,1253
3332,947,1308
3333,948,1257
3334,948,1320
3335,949,1070
3336,949,1242
3337,949,1505
3338,950,1327
3339,950,1525
3340,951,1287
3341,952,1084
3342,952,1472
3343,953,1248
3344,953,1413
3345,953,1591
3346,954,1181
3347,954,1497
3348,954,1512
3349,955,1591
3350,956,1159
3351,956,1273
3352,957,1437
3353,957,1575
3354,957,1582
3355,958,1433
3356,959,960
3357,959,1078
3358,959,1435
3359,960,1362
3360,961,1016
3361,962,1246
3362,963,1489
3363,964,1244
3364,964,1460
3365,965,1272
3366,965,1330
3367,965,1597
3368,966,1079
3369,966,1541
3370,967,1346
3371,968,1444
3372,969,1599
3373,970,1066
3374,970,1310
3375,971,998
3376,971,1023
3377,971,1270
3378,972,1174
3379,973,985
3380,973,1092
3381,974,1085
3382,975,1023
3383,975,1156
3384,975,1392
3385,975,1395
3386,976,997
3387,976,1368
3388,976,1449
3389,977,978
3390,977,1164
3391,977,1413
3392,978,1295
3393,978,1323
3394,979,1106
3395,979,1435
3396,979,1452
3397,980,1509
3398,981,1171
3399,981,1297
3400,981,1469
3401,981,1512
3402,982,1041
3403,982,1176
3404,982,1456
3405,983,1335
3406,985,1092
3407,986,1033
3408,986,1410
3409,987,1014
3410,987,1130
3411,987,1473
3412,988,1373
3413,988,1557
3414,989,1032
3415,989,1510
3416,989,1527
3417,990,1167
3418,990,1436
3419,990,1470
3420,990,1501
3421,991,1174
3422,992,1017
3423,992,1579
3424,994,1070
3425,995,1208
3426,995,1213
3427,996,1139
3428,997,1285
3429,997,1537
3430,998,1138
3431,998,1510
3432,999,1072
3433,999,1099
3434,1000,1018
3435,1000,1100
3436,1001,1066
3437,1001,1185
3438,1001,1247
3439,1002,1013
3440,1002,1269
3441,1003,1064
3442,1003,1096
3443,1003,1543
3444,1004,1274
3445,1004,1356
3446,1004,1570
3447,1005,1020
3448,1005,1193
3449,1005,1219
3450,1006,1230
3451,1006,1365
3452,1007,1025
3453,1007,1084
3454,1008,1206
3455,1008,1280
3456,1008,1461
3457,1009,1034
3458,1009,1048
3459,1009,1170
3460,1009,1375
3461,1009,1539
3462,1010,1175
3463,1010,1582
3464,1011,1309
3465,1012,1068
3466,1012,1218
3467,1012,1386
3468,1012,1511
3469,1014,1596
3470,1015,1295
3471,1015,1299
3472,1015,1451
3473,1016,1254
3474,1017,1063
3475,1017,1324
3476,1017,1447
3477,1018,1504
3478,1018,1531
3479,1018,1562
3480,1019,1095
3481,1019,1302
3482,1019,1406
3483,1020,1116
3484,1020,1390
3485,1021,1264
3486,1022,1304
3487,1022,1340
3488,1022,1417
3489,1022,1558
3490,1023,1451
3491,1026,1128
3492,1026,1325
3493,1027,1504
3494,1028,1169
3495,1028,1240
3496,1028,1272
3497,1029,1535
3498,1031,1136
3499,1031,1266
3500,1032,1157
3501,1033,1264
3502,1033,1342
3503,1034,1215
3504,1034,1403
3505,1034,1579
3506,1035,1600
3507,1036,1379
3508,1036,1382
3509,1037,1523
3510,1038,1370
3511,1039,1106
3512,1039,1222
3513,1040,1556
3514,1041,1094
3515,1042,1425
3516,1043,1288
3517,1044,1395
3518,1045,1409
3519,1046,1362
3520,1046,1510
3521,1047,1389
3522,1047,1519
3523,1048,1533
3524,1048,1553
3525,1049,1385
3526,1050,1170
3527,1050,1485
3528,1052,1112
3529,1052,1416
3530,1053,1474
3531,1053,1485
3532,1054,1361
3533,1054,1503
3534,1054,1540
3535,1055,1164
3536,1055,1255
3537,1056,1186
3538,1056,1287
3539,1057,1354
3540,1058,1258
3541,1058,1297
3542,1059,1294
3543,1059,1301
3544,1060,1478
3545,1061,1467
3546,1062,1239
3547,1062,1494
3548,1064,1237
3549,1064,1270
3550,1066,1256
3551,1066,1460
3552,1068,1083
3553,1068,1506
3554,1069,1292
3555,1070,1215
3556,1070,1228
3557,1070,1578
3558,1071,1342
3559,1071,1376
3560,1071,1550
3561,1072,1233
3562,1072,1374
3563,1073,1124
3564,1073,1387
3565,1074,1363
3566,1077,1173
3567,1077,1410
3568,1078,1542
3569,1079,1342
3570,1080,1197
3571,1080,1366
3572,1080,1372
3573,1081,1414
3574,1081,1446
3575,1081,1474
3576,1082,1202
3577,1083,1417
3578,1083,1419
3579,1083,1449
3580,1084,1348
3581,1085,1577
3582,1086,1551
3583,1087,1280
3584,1087,1589
3585,1088,1090
3586,1089,1129
3587,1089,1316
3588,1089,1592
3589,1090,1252
3590,1090,1588
3591,1091,1247
3592,1091,1544
3593,1092,1328
3594,1092,1440
3595,1093,1480
3596,1094,1404
3597,1096,1138
3598,1096,1246
3599,1097,1134
3600,1097,1273
3601,1098,1243
3602,1098,1361
3603,1099,1124
3604,1099,1272
3605,1100,1133
3606,1101,1195
3607,1102,1198
3608,1102,1310
3609,1102,1442
3610,1102,1575
3611,1103,1192
3612,1103,1458
3613,1103,1498
3614,1105,1529
3615,1106,1130
3616,1107,1118
3617,1107,1404
3618,1107,1410
3619,1108,1401
3620,1108,1402
3621,1109,1195
3622,1109,1267
3623,1109,1514
3624,1110,1507
3625,1111,1355
3626,1111,1372
3627,1111,1539
3628,1112,1237
3629,1112,1312
3630,1112,1472
3631,1113,1204
3632,1113,1340
3633,1113,1428
3634,1113,1429
3635,1114,1318
3636,1114,1377
3637,1115,1412
3638,1115,1522
3639,1116,1343
3640,1117,1121
3641,1117,1204
3642,1117,1499
3643,1118,1298
3644,1118,1317
3645,1118,1501
3646,1118,1506
3647,1119,1198
3648,1119,1453
3649,1120,1330
3650,1120,1536
3651,1121,1186
3652,1122,1144
3653,1122,1461
3654,1123,1395
3655,1123,1501
3656,1124,1547
3657,1125,1280
3658,1125,1346
3659,1126,1548
3660,1127,1210
3661,1127,1374
3662,1127,1592
3663,1128,1162
3664,1128,1305
3665,1128,1338
3666,1129,1295
3667,1130,1166
3668,1130,1245
3669,1131,1502
3670,1132,1497
3671,1132,1597
3672,1134,1257
3673,1134,1488
3674,1135,1557
3675,1136,1219
3676,1136,1237
3677,1138,1522
3678,1139,1172
3679,1139,1215
3680,1140,1290
3681,1141,1360
3682,1141,1535
3683,1141,1562
3684,1141,1575
3685,1142,1212
3686,1144,1477
3687,1147,1297
3688,1147,1380
3689,1147,1520
3690,1148,1241
3691,1148,1367
3692,1148,1544
3693,1149,1326
3694,1150,1168
3695,1150,1473
3696,1151,1296
3697,1151,1406
3698,1152,1258
3699,1153,1503
3700,1154,1198
3701,1155,1268
3702,1155,1521
3703,1156,1241
3704,1156,1550
3705,1157,1396
3706,1158,1217
3707,1158,1583
3708,1159,1359
3709,1160,1178
3710,1163,1410
3711,1164,1263
3712,1164,1595
3713,1166,1184
3714,1166,1299
3715,1167,1552
3716,1169,1576
3717,1170,1256
3718,1171,1190
3719,1173,1529
3720,1173,1575
3721,1174,1368
3722,1174,1551
3723,1176,1422
3724,1176,1550
3725,1177,1370
3726,1177,1386
3727,1178,1525
3728,1179,1229
3729,1179,1302
3730,1179,1525
3731,1179,1554
3732,1180,1201
3733,1180,1399
3734,1180,1407
3735,1182,1439
3736,1184,1254
3737,1187,1423
3738,1188,1451
3739,1188,1539
3740,1188,1554
3741,1189,1355
3742,1189,1369
3743,1190,1250
3744,1190,1428
3745,1191,1388
3746,1193,1232
3747,1195,1472
3748,1196,1526
3749,1197,1499
3750,1199,1312
3751,1199,1574
3752,1200,1462
3753,1201,1462
3754,1203,1397
3755,1203,1415
3756,1204,1574
3757,1205,1483
3758,1205,1486
3759,1205,1520
3760,1207,1475
3761,1207,1502
3762,1207,1536
3763,1208,1428
3764,1208,1514
3765,1209,1380
3766,1209,1438
3767,1209,1473
3768,1210,1302
3769,1210,1304
3770,1210,1484
3771,1211,1297
3772,1211,1530
3773,1216,1291
