edge,from_node,to_node
2015,481,1254
2016,481,1300
2017,481,1334
2018,482,525
2019,482,670
2020,482,939
2021,482,1402
2022,483,545
2023,483,1012
2024,483,1352
2025,484,746
2026,484,1084
2027,484,1395
2028,485,504
2029,485,1218
2030,485,1560
2031,486,998
2032,486,1313
2033,486,1482
2034,486,1586
2035,487,531
2036,487,789
2037,487,862
2038,488,1014
2039,488,1084
2040,488,1526
2041,489,645
2042,489,654
2043,489,674
2044,489,1367
2045,489,1579
2046,490,725
2047,490,1056
2048,490,1219
2049,490,1581
2050,491,836
2051,491,871
2052,491,1145
2053,491,1336
2054,491,1572
2055,492,609
2056,492,1013
2057,492,1456
2058,493,800
2059,493,988
2060,493,992
2061,493,1447
2062,494,707
2063,494,1102
2064,494,1153
2065,495,805
2066,495,892
2067,495,1521
2068,495,1585
2069,496,931
2070,496,1576
2071,497,638
2072,497,723
2073,497,806
2074,497,1485
2075,498,603
2076,498,832
2077,498,1473
2078,499,1185
2079,499,1538
2080,500,1264
2081,500,1362
2082,501,868
2083,501,1389
2084,501,1522
2085,502,1415
2086,502,1552
2087,502,1583
2088,503,665
2089,503,717
2090,503,999
2091,504,530
2092,504,1132
2093,505,648
2094,505,1071
2095,505,1086
2096,505,1414
2097,506,721
2098,506,1133
2099,506,1189
2100,507,570
2101,507,657
2102,507,860
2103,507,1081
2104,508,871
2105,508,1005
2106,508,1147
2107,508,1287
2108,509,688
2109,509,1092
2110,509,1394
2111,510,627
2112,510,631
2113,510,1015
2114,510,1342
2115,511,954
2116,511,1296
2117,511,1528
2118,512,662
2119,512,910
2120,512,1109
2121,512,1392
2122,513,1020
2123,513,1369
2124,513,1394
2125,513,1499
2126,513,1529
2127,514,1435
2128,514,1498
2129,515,588
2130,515,958
2131,516,546
2132,516,1376
2133,516,1457
2134,516,1591
2135,517,653
2136,517,1283
2137,517,1406
2138,517,1491
2139,518,577
2140,518,739
2141,518,1057
2142,518,1214
2143,518,1323
2144,519,582
2145,519,1211
2146,519,1284
2147,519,1446
2148,519,1464
2149,520,902
2150,520,1029
2151,520,1083
2152,520,1088
2153,521,603
2154,521,1217
2155,521,1261
2156,522,589
2157,522,672
2158,522,871
2159,523,534
2160,523,535
2161,523,865
2162,523,1352
2163,523,1363
2164,524,602
2165,524,1124
2166,524,1172
2167,525,546
2168,525,854
2169,525,925
2170,526,1053
2171,526,1187
2172,526,1235
2173,526,1299
2174,527,608
2175,527,724
2176,527,1214
2177,527,1295
2178,527,1522
2179,528,597
2180,528,921
2181,528,998
2182,528,1338
2183,529,554
2184,529,922
2185,529,1213
2186,529,1398
2187,530,688
2188,530,690
2189,530,1346
2190,531,876
2191,531,1276
2192,531,1569
2193,532,640
2194,532,1218
2195,532,1261
2196,532,1285
2197,532,1541
2198,533,720
2199,533,1353
2200,533,1394
2201,533,1418
2202,534,689
2203,534,1220
2204,534,1273
2205,534,1488
2206,535,802
2207,535,1143
2208,535,1304
2209,535,1594
2210,536,855
2211,536,1031
2212,536,1411
2213,537,647
2214,537,780
2215,537,1550
2216,538,768
2217,538,1543
2218,538,1589
2219,539,594
2220,539,869
2221,539,1032
2222,539,1553
2223,540,567
2224,540,576
2225,540,835
2226,540,1111
2227,540,1371
2228,541,544
2229,541,640
2230,541,646
2231,541,758
2232,542,624
2233,542,825
2234,542,1380
2235,542,1419
2236,543,547
2237,543,1112
2238,543,1197
2239,544,818
2240,544,917
2241,544,1256
2242,544,1461
2243,545,788
2244,545,927
2245,545,1250
2246,545,1418
2247,547,1264
2248,547,1581
2249,548,830
2250,548,898
2251,548,1009
2252,548,1281
2253,548,1411
2254,549,998
2255,549,1105
2256,549,1152
2257,549,1401
2258,550,700
2259,550,1038
2260,550,1173
2261,550,1235
2262,550,1442
2263,551,897
2264,551,1168
2265,551,1550
2266,551,1560
2267,551,1574
2268,552,598
2269,552,941
2270,552,1433
2271,553,874
2272,553,1067
2273,553,1430
2274,553,1465
2275,555,793
2276,555,978
2277,555,985
2278,555,1030
2279,555,1364
2280,556,759
2281,556,985
2282,556,1468
2283,557,615
2284,557,722
2285,557,812
2286,557,1485
2287,558,606
2288,558,1482
2289,559,1031
2290,559,1325
2291,559,1490
2292,560,579
2293,560,1010
2294,560,1212
2295,560,1231
2296,561,1160
2297,561,1235
2298,561,1237
2299,562,595
2300,562,1537
2301,562,1538
2302,563,652
2303,563,893
2304,563,1524
2305,564,1128
2306,564,1213
2307,564,1222
2308,565,617
2309,565,834
2310,565,901
2311,565,1062
2312,565,1555
2313,566,737
2314,566,797
2315,566,839
2316,566,1185
2317,567,585
2318,567,977
2319,567,1028
2320,568,1162
2321,568,1408
2322,568,1501
2323,569,1139
2324,570,643
2325,570,676
2326,570,1106
2327,570,1539
2328,571,1093
2329,571,1132
2330,572,588
2331,572,684
2332,572,880
2333,573,580
2334,573,685
2335,573,843
2336,574,975
2337,574,1279
2338,574,1306
2339,574,1568
2340,575,850
2341,575,1006
2342,575,1108
2343,575,1303
2344,576,615
2345,576,721
2346,576,1489
2347,577,983
2348,577,1012
2349,577,1383
2350,578,617
2351,578,1117
2352,578,1127
2353,579,643
2354,579,750
2355,579,809
2356,579,854
2357,580,885
2358,580,1055
2359,581,1544
2360,581,1562
2361,582,635
2362,582,876
2363,582,1407
2364,583,1086
2365,583,1275
2366,583,1283
2367,584,713
2368,584,789
2369,584,1124
2370,585,1451
2371,585,1496
2372,586,749
2373,586,761
2374,586,1380
2375,587,620
2376,587,663
2377,587,891
2378,587,1015
2379,588,1018
2380,588,1131
2381,588,1220
2382,589,717
2383,589,1590
2384,590,598
2385,590,687
2386,590,1038
2387,591,707
2388,591,972
2389,591,1039
2390,591,1557
2391,592,822
2392,592,1081
2393,592,1368
2394,593,1265
2395,593,1406
2396,593,1498
2397,594,853
2398,594,1272
2399,594,1477
2400,595,761
2401,595,1072
2402,595,1156
2403,596,1105
2404,596,1311
2405,597,1174
2406,597,1200
2407,597,1412
2408,597,1524
2409,598,1004
2410,598,1439
2411,599,634
2412,599,641
2413,599,1261
2414,599,1527
2415,600,673
2416,600,828
2417,600,857
2418,600,955
2419,600,1299
2420,601,743
2421,601,790
2422,601,1237
2423,601,1425
2424,602,1201
2425,602,1441
2426,602,1551
2427,603,878
2428,603,1495
2429,604,651
2430,604,692
2431,604,845
2432,604,1399
2433,605,697
2434,605,711
2435,605,1472
2436,606,616
2437,606,1196
2438,606,1261
2439,606,1517
2440,607,929
2441,607,1190
2442,607,1337
2443,607,1353
2444,608,710
2445,608,849
2446,608,1053
2447,608,1367
2448,609,856
2449,609,1262
2450,610,981
2451,610,1362
2452,610,1370
2453,610,1588
2454,611,615
2455,611,852
2456,611,1238
2457,612,942
2458,612,953
2459,612,1348
2460,612,1502
2461,613,734
2462,613,1474
2463,614,763
2464,614,993
2465,614,1260
2466,615,1518
2467,616,643
2468,616,754
2469,616,1121
2470,616,1137
2471,617,1525
2472,618,734
2473,618,910
2474,618,1291
2475,619,730
2476,619,1199
2477,619,1248
2478,620,640
2479,621,879
2480,621,1033
2481,621,1066
2482,621,1559
2483,622,683
2484,622,748
2485,622,972
2486,623,1421
2487,623,1465
2488,623,1467
2489,623,1523
2490,623,1594
2491,624,684
2492,624,767
2493,625,722
2494,625,832
2495,625,1285
2496,625,1347
2497,626,846
2498,626,1015
2499,626,1360
2500,626,1498
2501,626,1560
2502,627,712
2503,627,796
2504,627,999
2505,628,836
2506,628,887
2507,628,990
2508,629,631
2509,629,736
2510,629,795
2511,629,1016
2512,629,1140
2513,630,1214
2514,630,1263
2515,630,1285
2516,630,1290
2517,631,1476
2518,631,1561
2519,632,733
2520,632,806
2521,632,860
2522,632,1107
2523,633,1066
2524,633,1114
2525,633,1301
2526,633,1475
2527,633,1559
2528,634,1044
2529,634,1473
2530,635,652
2531,635,1100
2532,635,1112
2533,636,745
2534,636,771
2535,636,816
2536,636,833
2537,636,1206
2538,637,788
2539,637,1319
2540,637,1539
2541,638,833
2542,638,1371
2543,639,943
2544,639,1153
2545,639,1423
2546,640,926
2547,640,1477
2548,641,662
2549,641,1085
2550,641,1366
2551,641,1377
2552,642,706
2553,642,1159
2554,642,1536
2555,643,794
2556,643,1507
2557,644,682
2558,644,743
2559,644,1164
2560,645,694
2561,646,1226
2562,646,1268
2563,646,1315
2564,646,1466
2565,647,690
2566,647,922
2567,648,937
2568,648,938
2569,648,1182
2570,648,1186
2571,649,1198
2572,649,1235
2573,649,1591
2574,650,849
2575,650,1072
2576,650,1216
2577,651,1481
2578,652,1441
2579,653,685
2580,653,1196
2581,654,658
2582,654,738
2583,655,780
2584,655,1233
2585,655,1460
2586,656,967
2587,656,1510
2588,657,1406
2589,657,1440
2590,657,1444
2591,658,845
2592,658,1481
2593,659,839
2594,659,972
2595,659,1118
2596,659,1126
2597,659,1133
2598,660,944
2599,660,1539
2600,661,935
2601,661,1109
2602,661,1113
2603,661,1327
2604,662,1104
2605,662,1305
2606,663,881
2607,663,1534
2608,664,1357
2609,664,1543
2610,665,969
2611,665,1330
2612,665,1396
2613,666,819
2614,666,826
2615,666,927
2616,666,1178
2617,667,1446
2618,667,1578
2619,668,708
2620,668,771
2621,668,919
2622,668,1268
2623,669,763
2624,669,880
2625,669,989
2626,670,882
2627,670,971
2628,671,703
2629,671,801
2630,671,1294
2631,671,1407
2632,672,722
2633,672,1044
2634,672,1524
2635,672,1539
2636,673,958
2637,673,1389
2638,673,1580
2639,673,1597
2640,674,757
2641,674,1252
2642,674,1302
2643,675,689
2644,675,738
2645,675,1360
2646,675,1523
2647,676,756
2648,676,774
2649,676,980
2650,676,1329
2651,677,688
2652,677,741
2653,677,894
2654,677,1083
2655,678,1411
2656,679,682
2657,679,771
2658,679,1106
2659,679,1532
2660,680,886
2661,680,953
2662,680,1589
2663,680,1596
2664,681,727
2665,681,802
2666,681,1384
2667,682,987
2668,682,1153
2669,683,1282
2670,683,1331
2671,684,1241
2672,685,893
2673,685,1007
2674,686,1429
2675,686,1474
2676,687,1382
2677,689,840
2678,689,1165
2679,689,1212
2680,690,869
2681,690,1228
2682,691,874
2683,691,1042
2684,692,753
2685,692,1050
2686,692,1134
2687,692,1476
2688,693,725
2689,693,941
2690,693,984
2691,693,1371
2692,693,1383
2693,694,740
2694,694,911
2695,694,1528
2696,695,754
2697,695,1438
2698,696,1519
2699,696,1567
2700,697,749
2701,697,1123
2702,697,1197
2703,697,1322
2704,698,787
2705,698,904
2706,698,1362
2707,698,1496
2708,699,799
2709,699,1032
2710,699,1410
2711,700,1548
2712,700,1568
2713,701,885
2714,701,982
2715,701,1531
2716,702,1052
2717,702,1269
2718,702,1437
2719,703,794
2720,703,1161
2721,703,1490
2722,704,766
2723,704,1325
2724,705,1137
2725,705,1335
2726,705,1380
2727,706,1133
2728,706,1486
2729,707,837
2730,708,887
2731,708,1023
2732,708,1212
2733,708,1390
2734,709,1403
2735,709,1432
2736,710,971
2737,710,1383
2738,710,1579
2739,711,855
2740,711,1407
2741,713,1199
2742,713,1208
2743,713,1241
2744,713,1577
2745,714,920
2746,714,1244
2747,715,758
2748,715,822
2749,715,1519
2750,716,979
2751,716,1141
2752,716,1578
2753,717,1515
2754,718,1100
2755,718,1120
2756,718,1383
2757,719,1244
2758,719,1489
2759,719,1526
2760,719,1590
2761,720,1315
2762,721,1517
2763,721,1591
2764,722,1511
2765,723,1298
2766,723,1483
2767,724,749
2768,724,1058
2769,725,851
2770,725,1133
2771,726,993
2772,726,1293
2773,727,1318
2774,727,1383
2775,727,1526
2776,728,1573
2777,729,1141
2778,729,1229
2779,729,1381
2780,730,1156
2781,730,1343
2782,730,1356
2783,730,1457
2784,731,824
2785,731,1016
2786,731,1093
2787,731,1564
2788,732,778
2789,732,1523
2790,733,856
2791,733,1085
2792,733,1163
2793,733,1501
2794,734,1166
2795,735,777
2796,735,905
2797,736,784
2798,736,1582
2799,737,774
2800,737,790
2801,737,859
2802,737,1491
2803,738,1148
2804,739,1336
2805,739,1487
2806,739,1561
2807,740,744
2808,740,1093
2809,740,1258
2810,740,1491
2811,741,877
2812,741,1219
2813,741,1229
2814,741,1347
2815,742,814
2816,742,925
2817,742,1061
2818,742,1206
2819,743,786
2820,743,1103
2821,743,1198
2822,744,801
2823,744,1024
2824,744,1494
2825,745,834
2826,745,932
2827,745,1024
2828,746,848
2829,746,984
2830,746,1350
2831,746,1555
2832,747,995
2833,747,1282
2834,748,836
2835,748,970
2836,748,1032
2837,749,1276
2838,750,1509
2839,751,918
2840,751,1443
2841,752,831
2842,752,1433
2843,752,1447
2844,753,990
2845,753,1480
2846,754,1129
2847,754,1369
2848,755,766
2849,755,795
2850,755,1365
2851,755,1500
2852,756,780
2853,756,994
2854,756,1215
2855,757,1538
2856,757,1558
2857,758,762
2858,758,801
2859,759,1310
2860,759,1398
2861,760,815
2862,760,1144
2863,760,1453
2864,761,1467
2865,761,1551
2866,762,915
2867,762,1338
2868,762,1373
2869,762,1492
2870,763,912
2871,763,1262
2872,764,810
2873,764,876
2874,764,934
2875,764,1070
2876,765,786
2877,765,789
2878,765,1173
2879,766,1233
2880,767,1328
2881,767,1365
2882,767,1465
2883,768,1382
2884,768,1475
2885,769,1013
2886,769,1048
2887,769,1271
2888,769,1516
2889,770,900
2890,770,1003
2891,770,1090
2892,770,1277
2893,771,1148
2894,772,989
2895,772,1120
2896,772,1158
2897,773,808
2898,773,986
2899,773,1342
2900,774,848
2901,774,1595
2902,775,1236
2903,775,1278
2904,776,854
2905,776,884
2906,776,1187
2907,776,1210
2908,777,818
2909,777,1128
2910,777,1210
2911,778,1082
2912,778,1431
2913,779,870
2914,779,951
2915,779,992
2916,779,1415
2917,781,1098
2918,781,1130
2919,781,1508
2920,781,1592
2921,782,857
2922,782,903
2923,782,1377
2924,783,868
2925,783,1218
2926,783,1304
2927,784,1230
2928,784,1516
2929,784,1574
2930,785,788
2931,785,954
2932,785,1065
2933,785,1221
2934,785,1470
2935,786,1050
2936,786,1534
2937,787,810
2938,787,930
2939,788,1503
2940,789,1577
2941,790,861
2942,790,1017
2943,790,1161
2944,791,975
2945,791,1370
2946,791,1453
2947,791,1580
2948,792,917
2949,792,1045
2950,792,1386
2951,792,1490
2952,793,795
2953,793,1202
2954,793,1234
2955,794,905
2956,794,1547
2957,795,1010
2958,796,954
2959,796,971
2960,797,1184
2961,797,1451
2962,798,939
2963,798,1059
2964,799,840
2965,799,1059
2966,799,1531
2967,800,1187
2968,800,1496
2969,801,1091
2970,801,1237
2971,802,1125
2972,802,1332
2973,803,915
2974,803,998
2975,803,1277
2976,803,1420
2977,804,807
2978,804,968
2979,804,1379
2980,804,1489
2981,804,1557
2982,805,945
2983,805,1199
2984,805,1570
2985,807,1229
2986,807,1277
2987,807,1305
2988,807,1567
2989,808,1389
2990,808,1438
2991,809,865
2992,809,895
2993,809,1510
2994,809,1563
2995,810,1051
2996,810,1092
2997,810,1378
2998,811,1045
2999,811,1064
3000,811,1138
3001,811,1253
3002,812,1060
3003,812,1365
3004,812,1384
3005,813,871
3006,813,945
3007,813,1094
3008,813,1255
3009,814,1436
3010,815,883
3011,815,962
3012,815,1184
3013,815,1308
3014,816,1123
3015,816,1485
3016,817,936
3017,817,1008
3018,817,1109
3019,817,1425
3020,817,1493
3021,818,1077
3022,818,1477
3023,819,851
3024,820,1005
3025,820,1183
3026,820,1290
3027,821,855
3028,821,861
3029,822,931
3030,822,1572
3031,823,889
3032,823,1249
3033,823,1259
3034,823,1494
3035,824,966
3036,824,1405
3037,824,1544
3038,825,865
3039,825,977
3040,826,1251
3041,826,1513
3042,827,1047
3043,828,1549
3044,829,885
3045,829,1019
3046,829,1062
3047,829,1231
3048,829,1534
3049,830,1590
3050,831,1021
3051,831,1432
3052,832,1283
3053,832,1377
3054,833,902
3055,833,1458
3056,834,905
3057,834,1028
3058,835,993
3059,835,1100
3060,836,1537
3061,837,870
3062,837,980
3063,837,1378
3064,838,1017
3065,838,1027
3066,838,1322
3067,838,1397
3068,839,940
3069,840,1255
3070,841,1228
3071,841,1381
3072,842,1101
3073,842,1290
3074,843,937
3075,843,1094
3076,844,1054
3077,844,1313
3078,844,1376
3079,845,1122
3080,845,1321
3081,846,1196
3082,846,1363
3083,847,864
3084,847,867
3085,847,1170
3086,847,1323
3087,848,1062
3088,849,876
3089,849,1061
3090,849,1438
3091,850,863
3092,850,1265
3093,850,1519
3094,851,1121
3095,851,1152
3096,851,1545
3097,852,943
3098,852,968
3099,853,953
3100,853,1557
3101,854,1077
3102,855,1309
3103,855,1579
3104,856,1573
3105,857,1097
3106,857,1538
3107,858,868
3108,858,1436
3109,858,1478
3110,858,1480
3111,859,1275
3112,859,1470
3113,860,1002
3114,860,1348
3115,861,885
3116,861,1520
3117,861,1525
3118,862,1192
3119,862,1224
3120,863,1149
3121,863,1166
3122,863,1542
3123,864,974
3124,864,1444
3125,865,1599
3126,866,1190
3127,866,1210
3128,866,1536
3129,867,975
3130,867,1058
3131,868,1176
3132,868,1521
3133,869,914
3134,869,1005
3135,869,1497
3136,870,1343
3137,870,1535
3138,871,1350
3139,872,1320
3140,872,1565
3141,873,1142
3142,873,1295
3143,874,976
3144,874,1110
3145,875,1039
3146,875,1491
3147,875,1577
3148,876,1178
3149,877,1074
3150,877,1391
3151,878,1400
3152,879,1393
3153,880,979
3154,880,1454
3155,881,882
3156,881,960
3157,881,1004
3158,882,993
3159,882,1073
3160,883,1140
3161,883,1398
3162,883,1561
3163,884,1110
3164,884,1419
3165,884,1476
3166,886,1288
3167,886,1336
3168,886,1461
3169,887,912
3170,887,1332
3171,887,1540
3172,888,1080
3173,888,1275
3174,888,1348
3175,889,1117
3176,889,1264
3177,890,1277
3178,890,1495
3179,891,1080
3180,892,1257
3181,892,1326
3182,892,1366
3183,892,1375
3184,893,1400
3185,893,1541
3186,893,1583
3187,894,994
3188,894,1051
3189,894,1456
3190,895,991
3191,895,1207
3192,895,1572
3193,896,904
3194,896,950
3195,896,1484
3196,897,1247
3197,897,1478
3198,898,1516
3199,899,1314
3200,899,1453
3201,899,1549
3202,900,1335
3203,901,1025
3204,901,1249
3205,901,1286
3206,902,986
3207,902,1013
3208,903,910
3209,903,996
3210,903,1339
3211,904,1039
3212,904,1291
3213,905,1120
3214,905,1404
3215,906,959
3216,906,1372
3217,907,944
3218,907,1168
3219,907,1207
3220,908,951
3221,908,1458
3222,908,1465
3223,909,960
3224,909,969
3225,909,1194
3226,909,1391
3227,910,973
3228,910,1158
3229,911,1162
3230,911,1204
3231,911,1211
3232,912,979
3233,913,936
3234,914,1085
3235,915,1265
3236,916,1227
3237,916,1366
3238,916,1522
3239,917,1098
3240,917,1129
3241,918,1164
3242,918,1206
3243,918,1582
3244,919,1062
3245,919,1114
3246,919,1263
3247,919,1280
3248,920,1196
3249,920,1310
3250,920,1338
3251,922,1262
3252,923,1151
3253,923,1337
3254,923,1365
3255,923,1376
3256,924,1184
3257,925,1293
3258,925,1341
3259,925,1562
3260,926,933
3261,926,1033
3262,927,1010
3263,927,1319
3264,927,1440
3265,928,1036
3266,928,1154
3267,928,1203
3268,928,1421
3269,929,1244
3270,929,1413
3271,929,1539
3272,930,1249
3273,930,1367
3274,931,960
3275,931,1043
3276,931,1047
3277,932,1177
3278,932,1199
3279,932,1219
3280,934,1343
3281,934,1409
3282,935,1104
3283,935,1448
3284,936,1511
3285,937,1202
3286,937,1556
3287,938,1116
3288,938,1147
3289,938,1282
3290,938,1399
3291,939,997
3292,939,1090
3293,939,1386
3294,940,995
3295,940,1262
3296,940,1430
3297,941,1121
3298,941,1420
3299,941,1541
3300,942,1192
3301,942,1279
3302,943,1082
3303,943,1345
3304,943,1478
3305,944,1000
3306,944,1345
3307,944,1392
3308,945,1136
3309,945,1479
3310,946,1026
3311,946,1373
3312,946,1433
3313,947,951
3314,947,1169
3315,947,1426
3316,947,1446
3317,948,1001
3318,948,1108
3319,948,1530
3320,949,962
3321,949,1420
3322,949,1570
3323,950,1252
3324,950,1307
3325,951,1014
3326,951,1230
3327,952,1112
3328,952,1395
3329,952,1416
3330,952,1470
3331,953,1224
3332,953,1358
3333,954,1103
3334,954,1139
3335,956,1488
3336,956,1540
3337,957,1243
3338,959,1389
3339,961,1216
3340,961,1294
3341,962,1272
3342,962,1445
3343,963,1203
3344,963,1240
3345,963,1380
3346,964,1223
3347,964,1318
3348,965,974
3349,965,1169
3350,965,1218
3351,965,1565
3352,966,1286
3353,966,1366
3354,967,978
3355,967,1074
3356,967,1202
3357,967,1335
3358,968,1006
3359,969,1503
3360,969,1551
3361,970,1138
3362,970,1206
3363,971,1382
3364,971,1443
3365,972,1477
3366,972,1575
3367,973,1376
3368,974,1248
3369,974,1355
3370,974,1518
3371,976,1079
3372,976,1459
3373,976,1468
3374,977,1031
3375,977,1399
3376,977,1410
3377,978,1410
3378,978,1546
3379,980,1254
3380,981,1387
3381,982,1141
3382,982,1233
3383,982,1563
3384,983,1107
3385,983,1318
3386,983,1388
3387,984,1454
3388,984,1592
3389,985,1505
3390,986,1161
3391,986,1458
3392,987,1312
3393,987,1587
3394,988,1122
3395,988,1455
3396,989,1278
3397,989,1546
3398,990,1103
3399,990,1396
3400,991,1229
3401,991,1234
3402,991,1397
3403,992,1003
3404,992,1197
3405,993,1259
3406,994,1215
3407,994,1581
3408,995,1284
3409,995,1518
3410,996,1034
3411,996,1465
3412,997,1165
3413,997,1585
3414,999,1064
3415,1000,1310
3416,1000,1387
3417,1001,1043
3418,1001,1276
3419,1001,1331
3420,1001,1374
3421,1002,1114
3422,1002,1117
3423,1002,1303
3424,1003,1108
3425,1004,1021
3426,1004,1303
3427,1004,1582
3428,1006,1390
3429,1006,1575
3430,1007,1053
3431,1007,1151
3432,1008,1248
3433,1008,1345
3434,1008,1414
3435,1008,1450
3436,1009,1205
3437,1009,1297
3438,1010,1409
3439,1010,1425
3440,1012,1317
3441,1012,1394
3442,1013,1431
3443,1013,1529
3444,1014,1460
3445,1014,1488
3446,1014,1511
3447,1015,1504
3448,1016,1401
3449,1016,1455
3450,1016,1495
3451,1017,1493
3452,1018,1466
3453,1018,1487
3454,1018,1593
3455,1019,1354
3456,1019,1464
3457,1020,1218
3458,1020,1503
3459,1022,1256
3460,1022,1499
3461,1023,1481
3462,1024,1077
3463,1024,1206
3464,1024,1292
3465,1025,1065
3466,1026,1373
3467,1027,1084
3468,1027,1197
3469,1028,1337
3470,1028,1379
3471,1029,1051
3472,1029,1234
3473,1029,1509
3474,1030,1341
3475,1030,1573
3476,1031,1472
3477,1032,1128
3478,1032,1178
3479,1033,1180
3480,1033,1456
3481,1033,1569
3482,1034,1075
3483,1034,1148
3484,1034,1160
3485,1034,1228
3486,1035,1145
3487,1035,1191
3488,1036,1221
3489,1036,1416
3490,1036,1463
3491,1037,1072
3492,1037,1171
3493,1037,1373
3494,1037,1573
3495,1037,1587
3496,1038,1349
3497,1038,1531
3498,1040,1065
3499,1040,1170
3500,1041,1069
3501,1041,1347
3502,1041,1563
3503,1042,1195
3504,1042,1486
3505,1042,1509
3506,1043,1257
3507,1043,1355
3508,1043,1429
3509,1044,1541
3510,1045,1274
3511,1045,1368
3512,1046,1113
3513,1046,1543
3514,1048,1428
3515,1048,1510
3516,1049,1122
3517,1049,1449
3518,1050,1488
3519,1051,1514
3520,1051,1515
3521,1052,1300
3522,1052,1321
3523,1053,1273
3524,1054,1227
3525,1054,1471
3526,1055,1293
3527,1055,1350
3528,1056,1296
3529,1056,1366
3530,1058,1379
3531,1058,1474
3532,1059,1095
3533,1060,1205
3534,1062,1527
3535,1063,1088
3536,1063,1297
3537,1063,1413
3538,1063,1599
3539,1064,1306
3540,1064,1479
3541,1064,1490
3542,1065,1594
3543,1066,1113
3544,1066,1510
3545,1067,1491
3546,1068,1232
3547,1068,1409
3548,1068,1459
3549,1068,1573
3550,1069,1576
3551,1070,1140
3552,1070,1167
3553,1070,1543
3554,1071,1444
3555,1071,1509
3556,1072,1377
3557,1073,1558
3558,1075,1201
3559,1075,1354
3560,1075,1484
3561,1076,1155
3562,1076,1329
3563,1076,1514
3564,1077,1415
3565,1077,1503
3566,1078,1413
3567,1079,1301
3568,1079,1518
3569,1080,1565
3570,1081,1330
3571,1081,1545
3572,1082,1183
3573,1082,1242
3574,1082,1548
3575,1083,1166
3576,1083,1428
3577,1084,1096
3578,1084,1506
3579,1085,1440
3580,1086,1497
3581,1087,1204
3582,1087,1226
3583,1088,1452
3584,1089,1274
3585,1089,1281
3586,1089,1321
3587,1090,1470
3588,1092,1186
3589,1093,1260
3590,1094,1576
3591,1095,1294
3592,1095,1356
3593,1096,1267
3594,1096,1344
3595,1096,1487
3596,1097,1109
3597,1097,1517
3598,1098,1160
3599,1098,1530
3600,1099,1454
3601,1099,1540
3602,1099,1591
3603,1100,1171
3604,1101,1231
3605,1101,1395
3606,1101,1542
3607,1102,1142
3608,1103,1424
3609,1104,1337
3610,1104,1589
3611,1105,1244
3612,1105,1349
3613,1105,1546
3614,1106,1292
3615,1107,1223
3616,1107,1302
3617,1107,1515
3618,1108,1593
3619,1109,1540
3620,1110,1453
3621,1111,1262
3622,1112,1370
3623,1113,1569
3624,1114,1370
3625,1114,1372
3626,1115,1162
3627,1115,1191
3628,1115,1295
3629,1116,1151
3630,1116,1374
3631,1117,1552
3632,1118,1125
3633,1118,1277
3634,1118,1309
3635,1119,1274
3636,1121,1146
3637,1122,1464
3638,1123,1157
3639,1123,1408
3640,1123,1544
3641,1124,1259
3642,1124,1323
3643,1125,1250
3644,1125,1287
3645,1126,1372
3646,1126,1461
3647,1127,1321
3648,1127,1410
3649,1128,1215
3650,1129,1359
3651,1130,1226
3652,1130,1403
3653,1130,1530
3654,1131,1188
3655,1131,1193
3656,1132,1189
3657,1132,1375
3658,1133,1501
3659,1134,1436
3660,1135,1252
3661,1135,1314
3662,1135,1411
3663,1135,1508
3664,1135,1515
3665,1136,1334
3666,1136,1353
3667,1137,1225
3668,1137,1531
3669,1138,1177
3670,1138,1427
3671,1139,1293
3672,1139,1556
3673,1140,1369
3674,1141,1238
3675,1141,1257
3676,1142,1393
3677,1142,1579
3678,1143,1581
3679,1144,1161
3680,1144,1334
3681,1144,1435
3682,1145,1374
3683,1145,1578
3684,1146,1155
3685,1146,1224
3686,1147,1200
3687,1148,1379
3688,1149,1199
3689,1149,1418
3690,1150,1490
3691,1151,1508
3692,1152,1219
3693,1152,1270
3694,1152,1393
3695,1154,1225
3696,1154,1283
3697,1154,1583
3698,1155,1469
3699,1156,1259
3700,1157,1387
3701,1157,1450
3702,1158,1501
3703,1158,1545
3704,1159,1350
3705,1159,1575
3706,1161,1344
3707,1162,1243
3708,1162,1517
3709,1163,1166
3710,1163,1327
3711,1163,1550
3712,1164,1418
3713,1166,1507
3714,1167,1345
3715,1167,1447
3716,1167,1583
3717,1169,1595
3718,1170,1205
3719,1170,1434
3720,1171,1287
3721,1171,1440
3722,1172,1232
3723,1172,1245
3724,1173,1246
3725,1174,1209
3726,1174,1299
3727,1174,1569
3728,1177,1179
3729,1177,1357
3730,1179,1193
3731,1179,1325
3732,1180,1188
3733,1180,1320
3734,1182,1284
3735,1182,1445
3736,1182,1505
3737,1182,1577
3738,1184,1217
3739,1186,1324
3740,1186,1587
3741,1187,1301
3742,1187,1359
3743,1188,1255
3744,1189,1310
3745,1189,1432
3746,1190,1400
3747,1190,1437
3748,1191,1207
3749,1191,1597
3750,1192,1320
3751,1192,1570
3752,1193,1570
3753,1194,1357
3754,1194,1447
3755,1195,1270
3756,1196,1246
3757,1198,1463
3758,1201,1300
3759,1202,1288
3760,1203,1253
3761,1203,1388
3762,1204,1237
3763,1204,1472
3764,1205,1412
3765,1207,1471
3766,1207,1505
3767,1208,1333
3768,1209,1307
3769,1209,1459
3770,1209,1469
3771,1210,1600
3772,1211,1484
3773,1211,1499
