edge,from_node,to_node,duration
1663,94,182,25
1664,94,296,3
1665,94,313,16
1666,94,314,9
1667,95,321,20
1668,95,267,4
1669,95,171,28
1670,95,131,6
1671,95,139,7
1672,95,247,3
1673,95,311,23
1674,95,158,5
1675,96,259,11
1676,96,133,270
1677,96,263,113
1678,96,130,14
1679,96,271,3
1680,96,145,104
1681,96,276,34
1682,96,280,19
1683,96,175,291
1684,96,286,11
1685,96,290,20
1686,96,164,3
1687,96,167,17
1688,96,176,14
1689,96,180,14
1690,96,182,35
1691,96,307,5
1692,96,100,166
1693,96,148,12
1694,96,228,40
1695,96,106,6
1696,96,109,8
1697,96,115,11
1698,96,116,7
1699,96,121,41
1700,97,289,24
1701,97,322,3
1702,97,245,144
1703,97,119,20
1704,97,184,16
1705,97,251,25
1706,98,287,4
1707,98,259,17
1708,98,145,27
1709,98,296,15
1710,98,167,3
1711,98,305,3
1712,98,316,283
1713,98,280,20
1714,98,277,58
1715,98,151,16
1716,98,314,3
1717,98,106,7
1718,99,144,11
1719,99,132,7
1720,99,229,58
1721,99,102,3
1722,99,103,5
1723,99,232,9
1724,99,142,21
1725,99,270,5
1726,99,143,9
1727,99,113,7
1728,99,301,4
1729,99,251,86
1730,99,159,25
1731,100,128,6
1732,100,263,150
1733,100,136,8
1734,100,271,28
1735,100,148,69
1736,100,278,5
1737,100,285,3
1738,100,286,22
1739,100,163,29
1740,100,303,3
1741,100,177,4
1742,100,310,8
1743,100,307,4
1744,100,195,8
1745,100,325,4
1746,100,199,118
1747,100,203,3
1748,100,213,11
1749,100,221,5
1750,100,228,114
1751,100,105,23
1752,100,106,40
1753,100,242,153
1754,100,121,62
1755,101,184,3
1756,101,181,121
1757,102,132,7
1758,102,144,18
1759,102,159,12
1760,102,324,9
1761,102,326,3
1762,102,201,6
1763,102,219,3
1764,102,272,47
1765,102,229,387
1766,102,103,17
1767,102,104,34
1768,102,234,5
1769,102,232,3
1770,102,119,4
1771,102,251,8
1772,102,255,3
1773,103,132,8
1774,103,270,11
1775,103,144,3
1776,103,159,4
1777,103,160,5
1778,103,295,10
1779,103,232,7
1780,103,324,12
1781,103,219,20
1782,103,229,343
1783,103,104,5
1784,103,234,11
1785,103,235,82
1786,103,113,5
1787,103,119,34
1788,104,160,9
1789,104,272,4
1790,104,235,197
1791,104,229,60
1792,104,295,13
1793,104,119,4
1794,104,269,13
1795,104,270,21
1796,104,144,22
1797,104,232,12
1798,104,132,11
1799,104,251,3
1800,104,324,7
1801,104,159,16
1802,105,129,22
1803,105,163,69
1804,105,121,160
1805,105,325,21
1806,105,263,4
1807,105,203,6
1808,105,300,176
1809,105,242,11
1810,105,169,6
1811,105,148,408
1812,105,180,3
1813,105,228,12
1814,105,221,4
1815,105,213,19
1816,106,133,76
1817,106,271,11
1818,106,277,3
1819,106,286,16
1820,106,163,6
1821,106,261,7
1822,106,175,74
1823,106,306,13
1824,106,307,7
1825,106,308,4
1826,106,310,13
1827,106,316,3
1828,106,224,3
1829,106,195,6
1830,106,323,9
1831,106,199,22
1832,106,202,5
1833,106,204,3
1834,106,215,35
1835,106,165,8
1836,106,107,45
1837,106,115,32
1838,107,197,74
1839,107,310,3
1840,107,204,14
1841,107,271,35
1842,107,243,8
1843,107,277,9
1844,107,151,4
1845,107,120,9
1846,107,314,5
1847,108,296,4
1848,108,306,17
1849,109,128,7
1850,109,133,23
1851,109,262,56
1852,109,135,43
1853,109,145,10
1854,109,276,38
1855,109,156,8
1856,109,290,3
1857,109,164,11
1858,109,174,6
1859,109,175,10
1860,109,176,9
1861,109,180,27
1862,109,241,132
1863,109,116,9
1864,109,249,295
1865,110,323,4
1866,110,199,3
1867,110,136,3
1868,110,263,20
1869,110,213,24
1870,110,278,31
1871,110,285,24
1872,111,267,11
1873,111,139,3
1874,111,202,4
1875,111,299,98
1876,111,304,16
1877,111,239,29
1878,111,212,15
1879,111,311,6
1880,111,138,133
1881,111,318,3
1882,112,289,16
1883,112,195,10
1884,112,263,10
1885,112,136,49
1886,112,300,3
1887,112,116,14
1888,112,213,6
1889,112,190,3
1890,113,256,3
1891,113,132,4
1892,113,270,261
1893,113,143,20
1894,113,144,5
1895,113,159,59
1896,113,309,3
1897,113,317,11
1898,113,324,6
1899,113,201,6
1900,113,272,4
1901,113,229,329
1902,113,232,4
1903,113,119,3
1904,114,129,3
1905,114,137,4
1906,114,140,69
1907,114,275,9
1908,114,149,4
1909,114,152,7
1910,114,165,17
1911,114,166,34
1912,114,168,55
1913,114,170,111
1914,114,172,79
1915,114,182,4
1916,114,183,4
1917,114,266,6
1918,114,308,14
1919,114,211,32
1920,114,216,8
1921,114,314,5
1922,114,226,3
1923,114,227,99
1924,114,231,4
1925,114,124,80
1926,114,118,5
1927,114,122,15
1928,114,252,12
1929,114,253,4
1930,115,259,147
1931,115,133,18
1932,115,263,24
1933,115,271,83
1934,115,277,10
1935,115,280,195
1936,115,286,36
1937,115,287,31
1938,115,261,6
1939,115,305,5
1940,115,306,5
1941,115,307,261
1942,115,310,17
1943,115,313,5
1944,115,314,70
1945,115,316,10
1946,115,224,4
1947,115,323,10
1948,115,197,33
1949,115,204,23
1950,115,226,18
1951,116,128,5
1952,116,130,31
1953,116,133,86
1954,116,145,5
1955,116,276,3
1956,116,155,8
1957,116,175,5
1958,116,290,11
1959,116,164,4
1960,116,180,8
1961,116,182,12
1962,116,314,3
1963,116,243,4
1964,117,319,9
1965,117,320,6
1966,117,258,13
1967,117,219,1015
1968,117,134,7
1969,117,220,7
1970,117,234,6
1971,117,208,545
1972,117,179,4
1973,117,315,6
1974,117,246,7
1975,117,233,30
1976,117,153,48
1977,117,123,6
1978,117,188,4
1979,117,125,4
1980,117,222,10
1981,118,321,5
1982,118,165,837
1983,118,227,19
1984,118,168,69
1985,118,275,7
1986,118,308,9
1987,118,253,25
1988,118,223,9
1989,119,289,6
1990,119,270,48
1991,119,159,6
1992,119,190,5
1993,119,229,25
1994,120,224,18
1995,120,226,36
1996,120,261,24
1997,120,135,5
1998,120,296,75
1999,120,204,6
2000,120,306,30
2001,120,277,5
2002,120,199,8
2003,121,263,74
2004,121,306,7
2005,121,148,53
2006,121,278,74
2007,121,156,22
2008,121,285,38
2009,121,286,4
2010,121,290,15
2011,121,300,3
2012,121,177,3
2013,121,180,6
2014,121,325,7
2015,121,213,153
2016,121,228,47
2017,121,242,4
2018,122,140,47
2019,122,275,8
2020,122,152,189
2021,122,166,21
2022,122,168,4
2023,122,170,511
2024,122,172,73
2025,122,183,59
2026,122,266,24
2027,122,193,56
2028,122,211,4
2029,122,227,9
2030,122,231,3
2031,122,244,5
2032,122,124,6
2033,122,253,6
2034,123,319,112
2035,123,258,17
2036,123,196,26
2037,123,134,16
2038,123,147,6
2039,123,315,248
2040,123,153,15
2041,123,162,4
2042,123,295,18
2043,123,178,18
2044,123,179,216
2045,123,188,4
2046,123,189,4
2047,123,192,24
2048,123,194,82
2049,123,198,23
2050,123,201,146
2051,123,206,227
2052,123,208,13
2053,123,209,460
2054,123,219,80
2055,123,220,65
2056,123,233,3
2057,123,246,48
2058,123,125,67
2059,123,127,6
2060,124,135,7
2061,124,266,5
2062,124,140,4
2063,124,275,9
2064,124,166,7
2065,124,168,7
2066,124,172,18
2067,124,180,25
2068,124,183,6
2069,124,216,11
2070,124,231,5
2071,124,253,45
2072,125,258,3
2073,125,134,9
2074,125,196,14
2075,125,162,8
2076,125,178,222
2077,125,179,40
2078,125,181,6
2079,125,315,172
2080,125,189,4
2081,125,319,6
2082,125,194,3
2083,125,201,4
2084,125,206,69
2085,125,208,39
2086,125,209,9
2087,125,219,18
2088,125,188,5
2089,125,246,13
2090,126,258,58
2091,126,227,4
2092,126,260,3
2093,126,264,137
2094,126,289,3
2095,126,301,6
2096,126,157,32
2097,126,131,116
2098,126,149,156
2099,126,217,4
2100,126,284,32
2101,126,190,10
2102,127,319,162
2103,127,208,8
2104,127,162,3
2105,127,219,9
2106,127,198,376
2107,127,141,158
2108,127,206,7
2109,127,178,24
2110,127,245,4
2111,127,315,285
2112,127,190,6
2113,128,130,3
2114,128,262,12
2115,128,135,3
2116,128,237,331
2117,128,274,3
2118,128,276,10
2119,128,156,21
2120,128,290,3
2121,128,164,350
2122,128,174,29
2123,128,175,3
2124,128,176,3
2125,128,177,16
2126,128,180,6
2127,128,182,4
2128,128,221,3
2129,128,225,281
2130,128,242,4
2131,128,243,7
2132,128,169,13
2133,129,203,476
2134,129,305,5
2135,129,300,4
2136,129,182,262
2137,129,228,4
2138,129,190,11
2139,130,133,18
2140,130,262,5
2141,130,145,52
2142,130,276,5
2143,130,175,11
2144,130,156,8
2145,130,164,10
2146,130,167,16
2147,130,182,123
2148,130,225,6
2149,130,243,5
2150,130,249,3
2151,131,258,4
2152,131,264,13
2153,131,138,21
2154,131,267,28
2155,131,149,80
2156,131,281,7
2157,131,284,72
2158,131,158,41
2159,131,139,25
2160,131,293,3
2161,131,299,3
2162,131,157,31
2163,131,311,4
2164,131,321,9
2165,131,205,14
2166,131,211,7
2167,131,212,14
2168,131,236,112
2169,131,239,4
2170,131,244,6
2171,131,247,3
2172,132,269,165
2173,132,270,5
2174,132,144,47
2175,132,159,120
2176,132,160,94
2177,132,232,21
2178,132,324,20
2179,132,272,16
2180,132,229,19
2181,132,235,3
2182,133,263,3
2183,133,276,4
2184,133,175,26
2185,133,284,8
2186,133,294,31
2187,133,174,4
2188,133,176,42
2189,133,243,12
2190,133,180,6
2191,133,307,7
2192,133,202,37
2193,134,319,13
2194,134,258,84
2195,134,194,3
2196,134,147,515
2197,134,315,7
2198,134,283,59
2199,134,297,3
2200,134,178,6
2201,134,179,33
2202,134,188,26
2203,134,189,3
2204,134,245,53
2205,134,192,9
2206,134,320,16
2207,134,196,32
2208,134,201,26
2209,134,209,66
2210,134,214,5
2211,134,219,21
2212,134,220,6
2213,134,229,3
2214,134,233,8
2215,134,246,262
2216,134,212,4
2217,135,262,240
2218,135,237,12
2219,135,276,186
2220,135,156,21
2221,135,164,9
2222,135,174,29
2223,135,175,4
2224,135,180,29
2225,135,204,10
2226,135,241,62
2227,135,249,601
2228,136,262,5
2229,136,263,93
2230,136,278,42
2231,136,285,22
2232,136,300,5
2233,136,174,11
2234,136,195,10
2235,136,325,8
2236,136,199,8
2237,136,203,3
2238,136,213,7
2239,136,296,3
2240,137,230,5
2241,137,231,16
2242,137,146,10
2243,137,227,19
2244,137,216,36
2245,137,253,96
2246,138,258,3
2247,138,267,17
2248,138,279,3
2249,138,281,73
2250,138,239,92
2251,138,292,9
2252,138,299,40
2253,138,178,3
2254,138,158,15
2255,138,311,7
2256,138,215,4
2257,138,318,76
2258,138,205,9
2259,138,207,4
2260,138,210,3
2261,138,139,12
2262,138,236,52
2263,138,247,9
2264,138,212,127
2265,139,267,22
2266,139,279,22
2267,139,292,12
2268,139,299,212
2269,139,158,1844
2270,139,311,7
2271,139,318,9
2272,139,321,13
2273,139,205,43
2274,139,207,9
2275,139,210,4
2276,139,212,4
2277,139,247,10
2278,139,252,4
2279,140,275,3
2280,140,166,833
2281,140,168,11
2282,140,170,23
2283,140,172,4
2284,140,183,10
2285,140,193,16
2286,140,211,5
2287,140,227,5
2288,140,231,3
2289,141,319,6
2290,141,208,4
2291,141,198,229
2292,141,233,15
2293,141,297,7
2294,141,173,560
2295,141,272,9
2296,141,179,6
2297,141,245,4
2298,141,154,623
2299,141,220,12
2300,142,257,14
2301,142,155,4
2302,142,157,3
2303,142,287,7
2304,142,161,3
2305,142,293,47
2306,142,301,33
2307,142,201,5
2308,142,317,32
2309,142,191,9
2310,142,217,14
2311,142,190,51
2312,142,248,40
2313,142,250,3
2314,142,251,14
2315,143,229,4
2316,143,198,23
2317,143,235,75
2318,143,270,3
2319,143,251,7
2320,143,317,35
2321,144,269,30
2322,144,270,3
2323,144,272,9
2324,144,159,48
2325,144,160,7
2326,144,232,9
2327,144,324,3
2328,144,201,4
2329,144,229,31
2330,145,237,11
2331,145,274,20
2332,145,175,15
2333,145,156,97
2334,145,290,224
2335,145,167,1667
2336,145,180,12
2337,145,182,85
2338,145,221,3
2339,145,225,37
2340,145,241,7
2341,145,243,25
2342,145,249,5
2343,146,230,126
2344,146,168,3
2345,146,308,12
2346,146,183,4
2347,146,216,45
2348,146,223,3
2349,147,319,4
2350,147,229,6
2351,147,233,50
2352,147,178,8
2353,147,179,34
2354,147,220,9
2355,147,188,3
2356,147,189,5
2357,148,195,3
2358,148,228,490
2359,148,325,22
2360,148,263,11
2361,148,300,6
2362,148,242,82
2363,148,221,13
2364,148,169,7
2365,149,258,9
2366,149,293,14
2367,149,264,149
2368,149,289,7
2369,149,207,4
2370,149,157,32
2371,149,273,4
2372,149,227,3
2373,149,190,5
2374,149,284,97
2375,150,177,8
2376,150,323,21
2377,151,305,18
2378,151,277,14
2379,151,313,25
2380,151,316,11
2381,152,193,4
2382,152,227,8
2383,152,231,5
2384,152,253,4
2385,152,211,14
2386,152,183,13
2387,152,170,7
2388,153,192,52
2389,153,319,76
2390,153,194,30
2391,153,219,484
2392,153,198,101
2393,153,201,4
2394,153,208,374
2395,153,179,7
2396,153,315,12
2397,154,319,25
2398,154,162,505
2399,154,173,136
2400,154,196,5
2401,154,186,10
2402,154,219,5
2403,155,257,10
2404,155,291,5
2405,155,299,4
2406,155,260,29
2407,155,161,3
2408,155,268,7
2409,155,304,4
2410,155,317,32
2411,155,201,9
2412,155,248,13
2413,155,217,120
2414,155,190,47
2415,155,191,3
2416,156,237,75
2417,156,274,32
2418,156,276,299
2419,156,175,4
2420,156,290,283
2421,156,167,25
2422,156,180,10
2423,156,182,12
2424,156,213,27
2425,156,249,11
2426,156,225,10
2427,156,243,6
2428,157,291,4
2429,157,260,3
2430,157,264,53
2431,157,268,13
2432,157,200,4
2433,157,273,10
2434,157,248,4
2435,157,284,66
2436,158,279,5
2437,158,292,77
2438,158,299,156
2439,158,318,6
2440,158,321,3
2441,158,205,95
2442,158,212,13
2443,158,267,11
2444,158,247,5
2445,158,252,7
2446,159,160,9
2447,159,324,3
2448,159,270,3
2449,159,235,3
2450,159,229,10
2451,159,232,4
2452,159,295,8
2453,160,319,9
2454,160,269,234
2455,160,270,7
2456,160,278,5
2457,160,192,10
2458,160,324,16
2459,160,289,20
2460,160,214,3
2461,160,220,23
2462,160,272,29
2463,160,229,14
2464,160,232,43
2465,161,293,6
2466,161,265,71
2467,161,273,3
2468,161,301,124
2469,161,185,4
2470,162,319,165
2471,162,258,53
2472,162,219,18
2473,162,198,3
2474,162,297,7
2475,162,173,29
2476,162,245,3
2477,162,186,3
2478,162,196,12
2479,162,188,10
2480,162,222,3
2481,163,195,108
2482,163,263,8
2483,163,199,3
2484,163,303,13
2485,163,242,82
2486,163,228,33
2487,163,285,8
2488,163,213,291
2489,164,262,28
2490,164,237,684
2491,164,274,4
2492,164,276,4
2493,164,167,7
2494,164,174,268
2495,164,175,11
2496,164,176,88
2497,164,180,36
2498,164,182,17
2499,164,185,19
2500,164,225,15
2501,164,241,8
2502,164,243,24
2503,164,249,14
2504,165,227,30
2505,165,230,3
2506,165,211,13
2507,165,168,4
2508,165,166,25
2509,165,275,4
2510,165,308,940
2511,165,231,25
2512,165,170,8
2513,165,223,9
2514,166,275,3
2515,166,168,10
2516,166,170,52
2517,166,172,3
2518,166,176,14
2519,166,266,3
2520,166,193,5
2521,166,308,52
2522,166,183,52
2523,166,211,23
2524,166,215,15
2525,166,227,18
2526,166,230,3
2527,166,247,3
2528,166,253,14
2529,167,290,53
2530,167,182,2204
2531,167,225,12
2532,167,169,10
2533,167,274,6
2534,168,275,4
2535,168,217,16
2536,168,170,8
2537,168,172,36
2538,168,183,17
2539,168,308,22
2540,168,193,8
2541,168,211,6
2542,168,227,64
2543,168,230,3
2544,168,231,22
2545,168,248,6
2546,168,253,6
2547,169,228,19
2548,169,325,18
2549,169,203,3
2550,169,242,10
2551,169,177,97
2552,169,182,4
2553,169,221,5
2554,170,275,170
2555,170,172,26
2556,170,308,12
2557,170,183,10
2558,170,203,3
2559,170,211,19
2560,170,231,6
2561,170,253,6
2562,171,311,29
2563,172,266,3
2564,172,223,13
2565,172,183,4
2566,172,216,9
2567,173,319,395
2568,173,233,13
2569,173,297,165
2570,173,186,176
2571,173,196,37
2572,173,219,44
2573,173,188,3
2574,173,222,9
2575,174,262,385
2576,174,237,68
2577,174,290,3
2578,174,175,6
2579,174,176,43
2580,174,180,6
2581,174,241,234
2582,174,243,5
2583,174,249,17
2584,175,237,4
2585,175,274,6
2586,175,276,20
2587,175,287,5
2588,175,290,4
2589,175,176,8
2590,175,180,149
2591,175,225,5
2592,175,263,6
2593,175,241,14
2594,175,249,7
2595,176,276,110
2596,176,241,13
2597,176,180,37
2598,176,249,4
2599,177,195,4
2600,177,228,44
2601,177,325,258
2602,177,263,45
2603,177,203,6
2604,177,300,4
2605,177,303,44
2606,177,242,117
2607,177,237,3
2608,177,221,43
2609,178,319,4
2610,178,258,6
2611,178,315,126
2612,178,297,18
2613,178,179,258
2614,178,180,8
2615,178,181,7
2616,178,188,15
2617,178,192,13
2618,178,201,5
2619,178,206,19
2620,178,208,42
2621,178,209,8
2622,178,219,7
2623,178,220,3
2624,178,224,3
2625,178,233,5
2626,178,246,30
2627,179,319,40
2628,179,258,3
2629,179,188,13
2630,179,192,4
2631,179,196,29
2632,179,198,3
2633,179,201,3
2634,179,206,281
2635,179,208,28
2636,179,209,38
2637,179,219,21
2638,179,220,4
2639,179,222,4
2640,179,233,14
2641,179,234,3
2642,179,315,366
2643,179,246,88
2644,180,262,4
2645,180,237,32
2646,180,274,4
2647,180,276,92
2648,180,280,3
2649,180,285,10
2650,180,290,8
2651,180,182,5
2652,180,314,58
2653,180,315,3
2654,180,213,35
2655,180,249,15
2656,180,263,3
2657,180,305,4
2658,180,241,63
2659,180,242,44
2660,181,322,434
2661,181,187,314
2662,181,238,5
2663,181,245,5
2664,181,282,3
2665,181,312,850
2666,181,251,7
2667,181,283,14
2668,182,258,22
2669,182,274,20
2670,182,276,7
2671,182,290,44
2672,182,203,341
2673,182,225,35
2674,182,243,10
2675,183,275,3
2676,183,266,10
2677,183,193,221
2678,183,321,8
2679,183,210,8
2680,183,211,11
2681,183,227,9
2682,183,230,5
2683,183,231,3
2684,183,318,23
2685,183,253,6
2686,184,256,6
2687,184,282,15
2688,184,324,5
2689,184,288,17
2690,184,233,34
2691,184,326,18
2692,184,229,3
2693,184,218,10
2694,184,251,9
2695,185,284,4
2696,186,256,461
2697,186,319,102
2698,186,322,11
2699,186,326,729
2700,186,298,6
2701,186,238,121
2702,186,272,8
2703,186,189,13
2704,186,245,5
2705,186,309,27
2706,186,283,25
2707,186,255,4
2708,187,256,28
2709,187,322,62
2710,187,238,44
2711,187,309,135
2712,187,312,171
2713,187,251,3
2714,187,254,114
2715,188,258,108
2716,188,270,4
2717,188,295,19
2718,188,190,4
2719,188,319,56
2720,188,201,35
2721,188,208,4
2722,188,209,7
2723,188,219,10
2724,188,220,5
2725,188,229,5
2726,188,233,4
2727,188,246,1113
2728,189,192,3
2729,189,319,8
2730,189,258,62
2731,189,196,3
2732,189,198,3
2733,189,201,120
2734,189,206,7
2735,189,245,3
2736,189,246,6
2737,189,315,4
2738,189,222,3
2739,190,258,20
2740,190,268,30
2741,190,269,3
2742,190,284,28
2743,190,289,175
2744,190,293,35
2745,190,301,4
2746,190,317,8
2747,190,217,15
2748,190,248,7
2749,191,257,6
2750,191,291,32
2751,191,293,4
2752,191,264,4
2753,191,200,5
2754,191,248,6
2755,191,250,8
2756,191,317,16
2757,192,208,3
2758,192,194,47
2759,192,219,12
2760,192,196,4
2761,192,198,156
2762,192,220,233
2763,192,258,169
2764,192,246,3
2765,192,315,4
2766,193,227,3
2767,193,207,11
2768,193,266,120
2769,194,319,4
2770,194,198,16
2771,194,201,286
2772,194,297,4
2773,194,209,3
2774,194,246,4
2775,194,315,9
2776,195,303,24
2777,195,228,43
2778,195,325,3
2779,195,263,32
2780,195,271,3
2781,195,213,33
2782,195,278,3
2783,195,285,209
2784,195,286,16
2785,196,319,104
2786,196,258,13
2787,196,282,4
2788,196,206,3
2789,196,209,3
2790,196,219,111
2791,196,220,4
2792,196,222,3
2793,196,229,6
2794,196,234,19
2795,196,246,31
2796,197,287,6
2797,197,259,9
2798,197,323,8
2799,197,263,4
2800,197,296,12
2801,197,306,4
2802,197,271,370
2803,197,307,4
2804,197,277,8
2805,197,310,73
2806,197,219,3
2807,197,316,5
2808,198,319,115
2809,198,258,13
2810,198,297,10
2811,198,315,3
2812,198,201,29
2813,198,208,86
2814,198,209,152
2815,198,219,28
2816,198,245,4
2817,199,261,5
2818,199,242,12
2819,199,213,5
2820,200,291,3
2821,200,265,7
2822,200,301,26
2823,200,248,24
2824,200,260,4
2825,200,250,5
2826,201,256,4
2827,201,258,23
2828,201,315,28
2829,201,293,47
2830,201,283,3
2831,201,297,5
2832,201,319,7
2833,201,324,5
2834,201,291,27
2835,201,209,4
2836,201,217,17
2837,201,218,21
2838,201,219,5
2839,201,251,16
2840,201,229,9
2841,201,232,433
2842,201,233,49
2843,201,208,7
2844,201,246,283
2845,202,279,3
2846,202,294,276
2847,202,318,7
2848,202,321,163
2849,202,210,4
2850,202,212,21
2851,202,215,37
2852,202,239,7
2853,202,244,4
2854,202,247,3
2855,203,228,8
2856,203,258,5
2857,203,323,3
2858,203,303,6
2859,204,243,4
2860,204,261,3
2861,204,271,16
2862,204,305,3
2863,204,307,6
2864,204,277,5
2865,204,310,4
2866,204,313,3
2867,205,281,65
2868,205,311,5
2869,205,318,5
2870,205,321,4
2871,205,207,172
2872,205,210,95
2873,205,212,8
2874,205,267,95
2875,205,236,13
2876,205,239,36
2877,205,240,127
2878,205,244,417
2879,205,247,524
2880,206,319,11
2881,206,208,8
2882,206,258,3
2883,206,219,21
2884,206,209,20
2885,206,246,3
2886,206,315,896
2887,207,281,4
2888,207,299,9
2889,207,311,5
2890,207,215,6
2891,207,321,11
2892,207,210,285
2893,207,212,68
2894,207,267,9
2895,207,239,209
2896,207,244,12
2897,207,247,152
2898,207,318,300
2899,207,252,10
2900,208,319,51
2901,208,258,222
2902,208,315,33
2903,208,245,4
2904,208,320,9
2905,208,209,6
2906,208,219,1207
2907,208,234,10
2908,208,246,3
2909,209,258,28
2910,209,283,52
2911,209,315,26
2912,209,319,3
2913,209,320,37
2914,209,219,4
2915,209,229,4
2916,209,245,30
2917,209,246,20
2918,210,273,3
2919,210,281,3
2920,210,292,3
2921,210,299,4
2922,210,311,5
2923,210,318,18
2924,210,321,34
2925,210,212,22
2926,210,267,22
2927,210,236,4
2928,210,239,35
2929,210,244,116
2930,210,247,242
2931,210,250,29
2932,210,252,3
2933,211,275,31
2934,211,308,8
2935,211,321,14
2936,211,216,3
2937,211,223,4
2938,211,227,191
2939,211,231,7
2940,211,252,3
2941,212,258,10
2942,212,279,40
2943,212,281,38
2944,212,239,125
2945,212,299,14
2946,212,215,5
2947,212,318,177
2948,212,321,5
2949,212,247,33
2950,213,263,11
2951,213,306,14
2952,213,278,413
2953,213,285,71
2954,213,290,25
2955,213,228,5
2956,214,319,5
2957,214,289,117
2958,214,302,35
2959,214,245,19
2960,214,251,4
2961,214,283,7
2962,215,294,21
2963,215,299,3
2964,215,311,3
2965,215,318,3
2966,215,321,7
2967,215,244,3
2968,215,247,4
2969,215,252,8
2970,216,230,7
2971,217,257,9
2972,217,260,9
2973,217,264,5
2974,217,268,10
2975,217,273,19
2976,217,284,8
2977,217,291,15
2978,217,293,46
2979,217,301,10
2980,217,317,20
2981,217,248,531
2982,217,250,34
2983,218,233,29
2984,218,319,5
2985,219,319,56
2986,219,258,65
2987,219,273,3
2988,219,315,5
2989,219,282,26
2990,219,297,8
2991,219,320,134
2992,219,220,4
2993,219,222,16
2994,219,229,4
2995,219,233,4
2996,219,234,626
2997,219,246,35
2998,220,258,14
2999,220,315,6
3000,220,302,3
3001,220,319,25
3002,220,246,4
3003,220,222,13
3004,221,325,10
3005,221,242,2300
3006,221,228,119
3007,222,319,15
3008,223,230,408
3009,223,266,5
3010,223,308,9
3011,224,287,7
3012,224,323,17
3013,224,261,152
3014,224,277,6
3015,224,280,47
3016,224,286,8
3017,225,274,259
3018,225,237,33
3019,225,276,4
3020,225,243,580
3021,225,316,9
3022,226,290,3
3023,226,305,66
3024,226,277,4
3025,226,310,12
3026,226,314,119
3027,227,275,59
3028,227,266,4
3029,227,308,120
3030,227,292,143
3031,227,230,36
3032,227,231,236
3033,227,253,42
3034,227,252,3
3035,228,263,31
3036,228,271,4
3037,228,278,14
3038,228,285,3
3039,228,300,3
3040,228,303,6
3041,228,310,5
3042,228,307,9
3043,228,286,5
3044,228,325,413
3045,228,242,57
3046,229,270,77
3047,229,289,3
3048,229,295,12
3049,229,232,11
3050,229,324,21
3051,229,269,9
3052,229,272,54
3053,229,235,89
3054,229,246,6
3055,229,251,4
3056,230,231,87
3057,230,308,10
3058,231,275,8
3059,231,279,11
3060,231,308,57
3061,231,253,3
3062,232,270,3
3063,232,293,29
3064,232,295,5
3065,232,324,97
3066,232,269,28
3067,232,233,9
3068,232,251,7
3069,233,297,15
3070,233,315,12
3071,233,319,3
3072,233,320,4
3073,233,324,3
3074,233,246,8
3075,234,319,3
3076,234,246,17
3077,235,324,3
3078,235,269,37
3079,235,270,3
3080,235,295,64
3081,236,247,7
3082,236,281,305
3083,236,239,5
3084,237,262,15
3085,237,276,38
3086,237,290,6
3087,237,243,24
3088,237,249,7
3089,238,256,3
3090,238,251,57
3091,238,297,23
3092,238,298,813
3093,238,282,84
3094,238,245,3
3095,239,281,7
3096,239,292,3
3097,239,318,143
3098,239,321,9
3099,239,267,11
3100,239,247,10
3101,239,252,4
3102,240,321,14
3103,240,247,20
3104,241,262,7
3105,241,276,28
3106,241,249,149
3107,242,263,4
3108,242,285,3
3109,242,303,28
3110,242,325,25
3111,243,271,16
3112,243,274,14
3113,243,276,5
3114,244,321,9
3115,244,318,10
3116,244,251,3
3117,244,266,4
3118,244,247,40
3119,245,258,6
3120,245,273,6
3121,245,269,121
3122,245,282,3
3123,245,283,212
3124,245,288,5
3125,245,297,6
3126,245,255,4
3127,245,302,12
3128,245,310,3
3129,245,312,7
3130,245,315,6
3131,245,319,3
3132,245,320,8
3133,245,289,45
3134,245,246,4
3135,245,251,30
3136,245,254,13
3137,246,319,36
3138,246,258,17
3139,246,315,13
3140,247,281,7
3141,247,299,11
3142,247,311,44
3143,247,318,12
3144,247,321,25
3145,247,267,145
3146,247,252,3
3147,248,257,17
3148,248,321,3
3149,248,293,37
3150,248,273,7
3151,248,253,4
3152,248,317,3
3153,248,301,8
3154,248,264,5
3155,249,262,4
3156,249,276,29
3157,250,291,43
3158,250,260,146
3159,250,273,5
3160,250,264,3
3161,251,256,45
3162,251,282,45
3163,251,298,12
3164,251,309,9
3165,252,275,5
3166,252,279,6
3167,252,292,4
3168,252,294,37
3169,252,299,4
3170,252,308,4
3171,252,321,73
3172,252,267,9
3173,252,318,584
3174,253,275,675
3175,253,266,3
3176,253,321,3
3177,254,256,88
3178,254,322,21
3179,254,302,11
3180,254,309,37
3181,254,312,58
3182,254,255,181
3183,255,256,149
3184,255,288,3
3185,255,322,4
3186,256,326,4
3187,256,317,29
3188,256,309,341
3189,257,293,23
3190,257,317,4
3191,258,319,255
3192,258,264,18
3193,258,268,4
3194,258,284,13
3195,258,297,10
3196,258,289,24
3197,258,315,6
3198,259,263,6
3199,259,287,20
3200,259,271,10
3201,259,307,13
3202,259,310,3
3203,259,280,587
3204,259,316,7
3205,259,286,18
3206,260,291,16
3207,260,268,5
3208,260,301,6
3209,260,284,12
3210,261,323,58
3211,261,307,4
3212,261,277,7
3213,261,313,3
3214,261,286,5
3215,262,276,42
