edge,from_node,to_node,duration
1664,53,58,4
1665,53,59,7
1666,53,60,15
1667,53,62,4
1668,53,63,84
1669,53,192,21
1670,53,65,105
1671,53,66,17
1672,53,67,26
1673,53,183,21
1674,53,98,18
1675,53,187,6
1676,53,112,30
1677,53,121,11
1678,54,128,17
1679,54,192,13
1680,54,214,27
1681,54,175,5
1682,54,146,10
1683,54,174,3
1684,54,152,3
1685,54,155,3
1686,54,156,3
1687,54,227,3
1688,54,180,3
1689,54,55,72
1690,54,56,35
1691,54,57,21
1692,54,58,13
1693,54,59,93
1694,54,60,17
1695,54,189,20
1696,54,62,69
1697,54,63,42
1698,54,64,246
1699,54,65,18
1700,54,66,18
1701,54,67,52
1702,54,196,3
1703,54,194,12
1704,54,74,14
1705,54,183,64
1706,54,76,3
1707,54,226,5
1708,54,207,3
1709,54,80,6
1710,54,210,6
1711,54,163,4
1712,54,85,11
1713,54,86,6
1714,54,220,4
1715,54,186,4
1716,54,96,10
1717,54,98,38
1718,54,187,16
1719,54,103,3
1720,54,233,4
1721,54,235,15
1722,54,109,21
1723,54,112,23
1724,54,113,3
1725,54,114,19
1726,54,119,4
1727,54,121,26
1728,54,136,3
1729,54,124,3
1730,54,125,3
1731,55,128,46
1732,55,64,57
1733,55,174,14
1734,55,175,21
1735,55,159,4
1736,55,183,38
1737,55,56,45
1738,55,58,46
1739,55,59,3
1740,55,60,50
1741,55,61,9
1742,55,62,25
1743,55,63,11
1744,55,192,21
1745,55,65,31
1746,55,66,33
1747,55,67,17
1748,55,68,3
1749,55,199,3
1750,55,76,3
1751,55,77,50
1752,55,209,3
1753,55,163,4
1754,55,85,6
1755,55,86,29
1756,55,96,42
1757,55,98,43
1758,55,187,16
1759,55,109,3
1760,55,189,10
1761,55,112,99
1762,55,114,4
1763,55,121,4
1764,55,125,6
1765,55,127,7
1766,56,128,3
1767,56,192,25
1768,56,146,4
1769,56,150,3
1770,56,155,3
1771,56,157,3
1772,56,172,3
1773,56,180,3
1774,56,57,101
1775,56,58,52
1776,56,59,9
1777,56,60,129
1778,56,62,18
1779,56,63,155
1780,56,64,61
1781,56,65,239
1782,56,66,30
1783,56,67,38
1784,56,70,33
1785,56,200,3
1786,56,202,5
1787,56,183,109
1788,56,77,3
1789,56,88,7
1790,56,98,35
1791,56,187,95
1792,56,104,3
1793,56,106,5
1794,56,109,3
1795,56,112,36
1796,56,242,17
1797,56,115,3
1798,56,116,6
1799,56,119,4
1800,56,121,40
1801,56,125,35
1802,56,127,11
1803,57,64,30
1804,57,183,209
1805,57,58,15
1806,57,187,38
1807,57,60,6
1808,57,62,6
1809,57,63,140
1810,57,192,18
1811,57,65,18
1812,57,66,94
1813,57,67,21
1814,57,98,29
1815,57,112,33
1816,57,121,49
1817,58,64,26
1818,58,59,61
1819,58,60,7
1820,58,62,27
1821,58,63,13
1822,58,192,18
1823,58,65,12
1824,58,66,56
1825,58,67,38
1826,58,183,119
1827,58,79,3
1828,58,94,6
1829,58,224,3
1830,58,98,33
1831,58,187,240
1832,58,112,188
1833,58,121,15
1834,59,64,83
1835,59,168,5
1836,59,187,6
1837,59,60,13
1838,59,62,317
1839,59,63,9
1840,59,192,17
1841,59,65,9
1842,59,66,26
1843,59,67,21
1844,59,69,3
1845,59,79,8
1846,59,98,15
1847,59,101,5
1848,59,112,7
1849,59,121,49
1850,60,129,3
1851,60,150,5
1852,60,192,19
1853,60,155,25
1854,60,166,13
1855,60,171,3
1856,60,172,4
1857,60,242,14
1858,60,62,6
1859,60,63,217
1860,60,64,26
1861,60,65,70
1862,60,66,66
1863,60,67,81
1864,60,68,3
1865,60,70,5
1866,60,71,5
1867,60,194,5
1868,60,202,13
1869,60,175,28
1870,60,77,8
1871,60,205,5
1872,60,88,6
1873,60,90,14
1874,60,186,3
1875,60,98,45
1876,60,187,99
1877,60,230,5
1878,60,104,20
1879,60,106,3
1880,60,112,39
1881,60,113,16
1882,60,183,27
1883,60,117,6
1884,60,121,125
1885,60,200,11
1886,60,125,31
1887,61,64,5
1888,61,130,23
1889,61,153,10
1890,61,162,7
1891,61,135,7
1892,61,192,4
1893,61,68,13
1894,61,73,20
1895,61,75,7
1896,61,78,22
1897,61,83,5
1898,61,84,44
1899,61,87,39
1900,61,89,36
1901,61,91,3
1902,61,92,4
1903,61,93,6
1904,61,97,17
1905,61,100,10
1906,61,115,3
1907,61,122,4
1908,62,64,81
1909,62,168,3
1910,62,63,5
1911,62,192,67
1912,62,65,9
1913,62,67,11
1914,62,183,4
1915,62,98,9
1916,62,112,58
1917,62,121,39
1918,63,192,18
1919,63,146,33
1920,63,180,6
1921,63,64,36
1922,63,65,36
1923,63,66,112
1924,63,67,30
1925,63,200,3
1926,63,74,92
1927,63,183,55
1928,63,205,3
1929,63,80,27
1930,63,85,4
1931,63,88,3
1932,63,186,3
1933,63,98,135
1934,63,187,131
1935,63,106,24
1936,63,109,20
1937,63,112,34
1938,63,242,8
1939,63,119,64
1940,63,121,4
1941,63,125,3
1942,64,130,5
1943,64,174,4
1944,64,152,15
1945,64,175,59
1946,64,163,3
1947,64,192,309
1948,64,65,38
1949,64,66,44
1950,64,67,7
1951,64,200,5
1952,64,202,35
1953,64,183,13
1954,64,77,4
1955,64,80,3
1956,64,184,4
1957,64,210,21
1958,64,96,3
1959,64,98,49
1960,64,187,16
1961,64,228,3
1962,64,209,14
1963,64,104,35
1964,64,106,84
1965,64,107,4
1966,64,109,19
1967,64,112,39
1968,64,113,19
1969,64,117,10
1970,64,121,9
1971,64,127,5
1972,65,192,5
1973,65,129,4
1974,65,174,5
1975,65,175,5
1976,65,156,14
1977,65,172,3
1978,65,66,11
1979,65,67,11
1980,65,68,4
1981,65,200,3
1982,65,183,20
1983,65,77,7
1984,65,88,4
1985,65,186,65
1986,65,98,16
1987,65,187,14
1988,65,109,58
1989,65,112,6
1990,65,115,3
1991,65,118,15
1992,65,121,59
1993,65,127,10
1994,66,128,11
1995,66,192,17
1996,66,224,18
1997,66,226,3
1998,66,146,3
1999,66,152,8
2000,66,153,3
2001,66,154,4
2002,66,156,5
2003,66,167,3
2004,66,242,4
2005,66,67,302
2006,66,70,3
2007,66,202,4
2008,66,183,60
2009,66,205,10
2010,66,88,6
2011,66,90,8
2012,66,96,4
2013,66,98,166
2014,66,187,521
2015,66,228,23
2016,66,229,48
2017,66,104,86
2018,66,106,8
2019,66,107,5
2020,66,109,19
2021,66,111,11
2022,66,112,75
2023,66,113,78
2024,66,114,4
2025,66,119,4
2026,66,241,4
2027,66,121,22
2028,66,124,3
2029,66,125,43
2030,67,128,32
2031,67,192,14
2032,67,131,3
2033,67,149,5
2034,67,152,6
2035,67,153,37
2036,67,155,63
2037,67,156,3
2038,67,159,42
2039,67,166,39
2040,67,172,3
2041,67,242,4
2042,67,189,44
2043,67,71,21
2044,67,202,4
2045,67,183,37
2046,67,205,3
2047,67,79,5
2048,67,209,4
2049,67,227,7
2050,67,88,4
2051,67,98,121
2052,67,187,106
2053,67,230,4
2054,67,103,4
2055,67,107,10
2056,67,109,5
2057,67,111,12
2058,67,112,27
2059,67,241,4
2060,67,114,84
2061,67,119,32
2062,67,121,21
2063,67,122,3
2064,67,125,7
2065,68,149,12
2066,68,150,3
2067,68,154,4
2068,68,159,3
2069,68,160,4
2070,68,162,21
2071,68,163,3
2072,68,166,4
2073,68,135,10
2074,68,175,5
2075,68,189,6
2076,68,182,3
2077,68,202,5
2078,68,187,10
2079,68,194,3
2080,68,197,3
2081,68,70,3
2082,68,73,144
2083,68,74,19
2084,68,75,17
2085,68,219,4
2086,68,78,22
2087,68,141,5
2088,68,83,5
2089,68,84,30
2090,68,87,11
2091,68,88,17
2092,68,89,19
2093,68,91,6
2094,68,220,4
2095,68,223,3
2096,68,97,7
2097,68,99,4
2098,68,100,10
2099,68,230,3
2100,68,146,6
2101,68,110,50
2102,68,111,3
2103,68,114,31
2104,68,115,10
2105,68,120,7
2106,68,122,22
2107,68,125,3
2108,68,127,5
2109,69,128,5
2110,69,172,14
2111,69,156,16
2112,69,158,252
2113,69,159,4
2114,69,161,7
2115,69,163,10
2116,69,164,3
2117,69,167,5
2118,69,168,84
2119,69,170,8
2120,69,174,424
2121,69,175,16
2122,69,178,16
2123,69,70,38
2124,69,72,24
2125,69,74,7
2126,69,77,68
2127,69,82,20
2128,69,84,4
2129,69,90,8
2130,69,94,8
2131,69,96,51
2132,69,101,243
2133,69,111,24
2134,69,112,5
2135,70,172,161
2136,70,146,7
2137,70,149,26
2138,70,154,6
2139,70,156,29
2140,70,159,24
2141,70,161,11
2142,70,164,13
2143,70,167,17
2144,70,168,140
2145,70,170,18
2146,70,178,6
2147,70,174,27
2148,70,175,49
2149,70,179,9
2150,70,180,8
2151,70,158,7
2152,70,186,9
2153,70,187,64
2154,70,189,8
2155,70,74,18
2156,70,76,4
2157,70,162,14
2158,70,79,193
2159,70,82,12
2160,70,163,32
2161,70,90,21
2162,70,94,9
2163,70,96,27
2164,70,100,3
2165,70,101,35
2166,70,104,8
2167,70,242,3
2168,70,106,12
2169,70,110,10
2170,70,112,4
2171,70,114,5
2172,70,115,4
2173,70,127,9
2174,71,141,14
2175,71,131,85
2176,71,152,37
2177,71,155,40
2178,71,156,24
2179,71,166,91
2180,71,189,4
2181,71,194,3
2182,71,196,3
2183,71,203,65
2184,71,205,11
2185,71,213,4
2186,71,88,7
2187,71,219,11
2188,71,227,58
2189,71,230,29
2190,71,231,75
2191,71,234,4
2192,71,238,7
2193,71,239,8
2194,71,240,133
2195,71,241,6
2196,71,242,14
2197,72,156,501
2198,72,158,5
2199,72,161,13
2200,72,163,577
2201,72,167,21
2202,72,168,10
2203,72,170,6
2204,72,172,23
2205,72,174,35
2206,72,175,35
2207,72,178,28
2208,72,179,15
2209,72,74,30
2210,72,76,4
2211,72,79,16
2212,72,81,19
2213,72,82,34
2214,72,90,4
2215,72,94,15
2216,72,96,44
2217,72,101,13
2218,73,129,23
2219,73,146,8
2220,73,153,25
2221,73,154,10
2222,73,182,6
2223,73,184,11
2224,73,97,9
2225,73,74,3
2226,73,75,15
2227,73,78,16
2228,73,80,4
2229,73,86,3
2230,73,87,45
2231,73,89,66
2232,73,91,6
2233,73,92,12
2234,73,144,47
2235,73,123,31
2236,74,129,9
2237,74,172,31
2238,74,146,81
2239,74,149,9
2240,74,153,5
2241,74,156,45
2242,74,159,75
2243,74,161,166
2244,74,164,20
2245,74,167,19
2246,74,168,3
2247,74,170,44
2248,74,197,3
2249,74,174,14
2250,74,175,31
2251,74,178,15
2252,74,179,7
2253,74,180,4
2254,74,158,8
2255,74,184,4
2256,74,186,32
2257,74,189,48
2258,74,76,20
2259,74,77,3
2260,74,79,11
2261,74,80,20
2262,74,81,6
2263,74,82,15
2264,74,163,16
2265,74,84,3
2266,74,86,6
2267,74,90,39
2268,74,182,7
2269,74,94,33
2270,74,95,5
2271,74,96,256
2272,74,101,17
2273,74,109,10
2274,74,113,3
2275,74,114,62
2276,74,119,38
2277,74,122,22
2278,74,127,3
2279,75,146,3
2280,75,153,7
2281,75,157,8
2282,75,162,3
2283,75,135,3
2284,75,184,6
2285,75,78,16
2286,75,83,4
2287,75,84,3
2288,75,85,3
2289,75,87,5
2290,75,89,15
2291,75,91,18
2292,75,92,5
2293,75,95,3
2294,75,97,16
2295,75,98,5
2296,75,99,40
2297,75,236,4
2298,75,122,3
2299,75,149,6
2300,76,128,34
2301,76,156,16
2302,76,158,6
2303,76,159,11
2304,76,164,6
2305,76,168,3
2306,76,170,8
2307,76,172,5
2308,76,175,26
2309,76,178,6
2310,76,180,16
2311,76,186,7
2312,76,189,17
2313,76,79,5
2314,76,82,5
2315,76,163,5
2316,76,90,30
2317,76,96,24
2318,76,122,3
2319,77,128,11
2320,77,130,11
2321,77,132,9
2322,77,174,7
2323,77,175,4
2324,77,187,3
2325,77,189,4
2326,77,199,3
2327,77,184,3
2328,77,163,4
2329,77,219,3
2330,77,96,12
2331,77,101,21
2332,77,209,4
2333,77,104,20
2334,77,105,7
2335,77,106,3
2336,77,107,213
2337,77,108,9
2338,77,109,32
2339,77,111,73
2340,77,112,26
2341,77,113,8
2342,77,114,38
2343,77,115,20
2344,77,116,15
2345,77,117,14
2346,77,118,51
2347,77,119,14
2348,77,120,16
2349,77,124,13
2350,77,125,88
2351,77,126,16
2352,77,127,35
2353,78,146,11
2354,78,162,8
2355,78,135,11
2356,78,80,8
2357,78,85,4
2358,78,87,94
2359,78,89,12
2360,78,91,3
2361,78,95,14
2362,78,97,17
2363,78,99,10
2364,79,172,6
2365,79,156,16
2366,79,158,10
2367,79,159,25
2368,79,161,12
2369,79,163,14
2370,79,164,315
2371,79,167,12
2372,79,168,16
2373,79,170,11
2374,79,174,8
2375,79,175,28
2376,79,178,19
2377,79,179,4
2378,79,82,16
2379,79,94,53
2380,79,96,13
2381,79,101,94
2382,80,128,4
2383,80,129,79
2384,80,134,6
2385,80,146,152
2386,80,153,16
2387,80,154,9
2388,80,162,16
2389,80,135,13
2390,80,184,14
2391,80,186,4
2392,80,189,14
2393,80,97,14
2394,80,83,33
2395,80,84,12
2396,80,85,9
2397,80,86,103
2398,80,89,5
2399,80,91,23
2400,80,92,10
2401,80,93,8
2402,80,95,4
2403,80,144,15
2404,80,99,5
2405,80,100,6
2406,80,110,24
2407,80,114,9
2408,80,119,17
2409,80,122,30
2410,80,123,13
2411,80,149,16
2412,81,96,17
2413,81,101,5
2414,81,167,18
2415,81,174,22
2416,81,175,8
2417,81,82,5
2418,81,179,22
2419,81,156,4
2420,81,94,180
2421,81,159,3
2422,82,172,355
2423,82,154,6
2424,82,156,21
2425,82,159,136
2426,82,161,47
2427,82,163,65
2428,82,164,6
2429,82,174,40
2430,82,175,40
2431,82,178,58
2432,82,179,8
2433,82,182,5
2434,82,186,4
2435,82,189,4
2436,82,193,101
2437,82,90,13
2438,82,96,20
2439,82,101,59
2440,82,167,41
2441,82,109,3
2442,82,168,14
2443,82,115,31
2444,82,170,11
2445,82,127,28
2446,83,149,20
2447,83,129,45
2448,83,134,15
2449,83,135,83
2450,83,140,30
2451,83,153,11
2452,83,154,131
2453,83,162,148
2454,83,174,78
2455,83,175,7
2456,83,184,14
2457,83,84,149
2458,83,86,31
2459,83,87,4
2460,83,89,7
2461,83,92,14
2462,83,95,17
2463,83,144,14
2464,83,99,25
2465,83,100,289
2466,83,101,3
2467,83,146,94
2468,83,110,9
2469,83,189,5
2470,83,116,3
2471,83,122,30
2472,83,123,61
2473,83,127,5
2474,84,129,43
2475,84,134,3
2476,84,109,43
2477,84,144,6
2478,84,149,8
2479,84,153,32
2480,84,154,53
2481,84,156,8
2482,84,159,3
2483,84,162,22
2484,84,135,54
2485,84,174,32
2486,84,175,5
2487,84,184,84
2488,84,186,6
2489,84,140,8
2490,84,85,33
2491,84,87,11
2492,84,92,67
2493,84,93,18
2494,84,99,20
2495,84,100,77
2496,84,106,3
2497,84,146,62
2498,84,110,9
2499,84,113,3
2500,84,115,3
2501,84,122,37
2502,84,123,6
2503,85,129,255
2504,85,134,31
2505,85,140,8
2506,85,144,24
2507,85,149,115
2508,85,153,33
2509,85,154,9
2510,85,156,20
2511,85,159,4
2512,85,162,29
2513,85,146,12
2514,85,135,17
2515,85,180,27
2516,85,184,53
2517,85,186,4
2518,85,86,6
2519,85,93,141
2520,85,95,4
2521,85,99,35
2522,85,100,5
2523,85,109,4
2524,85,110,25
2525,85,117,6
2526,85,122,15
2527,85,123,6
2528,86,128,33
2529,86,129,8
2530,86,140,160
2531,86,144,6
2532,86,146,104
2533,86,153,7
2534,86,154,9
2535,86,162,10
2536,86,135,9
2537,86,184,7
2538,86,186,5
2539,86,189,9
2540,86,92,5
2541,86,95,22
2542,86,96,9
2543,86,97,7
2544,86,99,13
2545,86,100,7
2546,86,110,10
2547,86,111,5
2548,86,122,6
2549,86,123,11
2550,86,149,9
2551,87,129,4
2552,87,153,20
2553,87,162,4
2554,87,184,6
2555,87,89,155
2556,87,91,16
2557,87,92,4
2558,87,97,13
2559,87,146,4
2560,88,131,40
2561,88,141,313
2562,88,238,4
2563,88,132,4
2564,88,155,24
2565,88,156,7
2566,88,166,9
2567,88,171,4
2568,88,187,5
2569,88,197,3
2570,88,200,4
2571,88,203,8
2572,88,209,12
2573,88,213,7
2574,88,217,11
2575,88,152,13
2576,88,219,8
2577,88,220,3
2578,88,240,27
2579,88,227,9
2580,88,230,90
2581,88,231,15
2582,88,234,4
2583,88,235,4
2584,88,110,11
2585,88,239,9
2586,88,112,7
2587,88,241,8
2588,88,242,28
2589,89,154,46
2590,89,97,29
2591,89,91,9
2592,89,144,3
2593,89,146,14
2594,89,110,7
2595,89,122,5
2596,89,149,3
2597,90,172,28
2598,90,153,3
2599,90,156,4
2600,90,158,6
2601,90,159,36
2602,90,161,3
2603,90,164,7
2604,90,170,18
2605,90,174,112
2606,90,175,150
2607,90,178,91
2608,90,179,14
2609,90,180,3
2610,90,186,16
2611,90,189,23
2612,90,193,5
2613,90,163,7
2614,90,101,6
2615,90,104,3
2616,90,113,16
2617,90,122,10
2618,90,125,14
2619,91,92,3
2620,91,99,6
2621,91,100,8
2622,92,129,9
2623,92,135,5
2624,92,140,8
2625,92,144,11
2626,92,146,18
2627,92,149,7
2628,92,153,9
2629,92,154,38
2630,92,162,10
2631,92,184,190
2632,92,93,82
2633,92,95,18
2634,92,97,6
2635,92,99,19
2636,92,100,16
2637,92,110,12
2638,92,122,94
2639,92,123,10
2640,93,129,24
2641,93,134,39
2642,93,144,3
2643,93,146,16
2644,93,149,38
2645,93,154,7
2646,93,162,25
2647,93,135,10
2648,93,184,83
2649,93,140,9
2650,93,95,9
2651,93,97,9
2652,93,99,18
2653,93,100,7
2654,93,115,3
2655,93,122,131
2656,93,123,4
2657,94,156,15
2658,94,158,5
2659,94,159,6
2660,94,161,26
2661,94,163,3
2662,94,167,203
2663,94,168,43
2664,94,172,8
2665,94,174,10
2666,94,175,13
2667,94,178,8
2668,94,179,4
2669,94,96,37
2670,94,101,8
2671,95,129,21
2672,95,144,8
2673,95,146,12
2674,95,149,6
2675,95,153,20
2676,95,154,16
2677,95,162,18
2678,95,135,27
2679,95,184,24
2680,95,191,4
2681,95,140,46
2682,95,97,8
2683,95,99,5
2684,95,100,3
2685,95,110,60
2686,95,122,21
2687,95,123,4
2688,96,128,80
2689,96,192,3
2690,96,179,52
2691,96,172,144
2692,96,156,26
2693,96,158,4
2694,96,159,11
2695,96,161,9
2696,96,163,64
2697,96,164,17
2698,96,167,29
2699,96,168,9
2700,96,174,48
2701,96,175,14
2702,96,178,25
2703,96,187,6
2704,96,219,3
2705,96,101,58
2706,96,104,3
2707,96,106,3
2708,96,111,4
2709,96,242,16
2710,96,234,8
2711,96,170,30
2712,96,127,6
2713,97,146,7
2714,97,110,6
2715,97,122,10
2716,98,192,17
2717,98,157,22
2718,98,187,97
2719,98,105,4
2720,98,236,5
2721,98,125,6
2722,98,112,42
2723,98,115,15
2724,98,121,20
2725,98,124,14
2726,98,183,42
2727,99,129,29
2728,99,134,13
2729,99,135,26
2730,99,144,14
2731,99,146,17
2732,99,149,40
2733,99,153,76
2734,99,154,22
2735,99,157,3
2736,99,162,18
2737,99,184,20
2738,99,140,19
2739,99,100,15
2740,99,236,6
2741,99,110,43
2742,99,122,17
2743,99,123,13
2744,100,129,19
2745,100,134,4
2746,100,146,83
2747,100,149,85
2748,100,153,11
2749,100,154,16
2750,100,159,3
2751,100,162,33
2752,100,135,27
2753,100,174,38
2754,100,180,4
2755,100,184,4
2756,100,140,35
2757,100,144,28
2758,100,110,6
2759,100,115,4
2760,100,122,7
2761,100,123,55
2762,100,127,3
2763,101,128,5
2764,101,179,34
2765,101,172,19
2766,101,156,10
2767,101,159,16
2768,101,161,97
2769,101,163,23
2770,101,164,215
2771,101,174,27
2772,101,175,34
2773,101,178,8
2774,101,180,3
2775,101,158,6
2776,101,182,164
2777,101,189,3
2778,101,193,5
2779,101,106,9
2780,101,167,17
2781,101,109,32
2782,101,111,42
2783,101,168,45
2784,101,120,4
2785,101,123,3
2786,101,170,145
2787,102,194,12
2788,102,195,7
2789,102,197,5
2790,102,199,7
2791,102,200,3
2792,102,201,19
2793,102,202,6
2794,102,203,8
2795,102,204,12
2796,102,205,9
2797,102,215,13
2798,102,216,3
2799,102,219,3
2800,102,220,6
2801,102,222,4
2802,103,149,8
2803,103,152,7
2804,103,135,5
2805,103,184,3
2806,103,194,3
2807,103,205,3
2808,103,206,3
2809,103,207,20
2810,103,208,35
2811,103,209,41
2812,103,210,31
2813,103,212,129
2814,103,214,18
2815,103,217,16
2816,103,218,19
2817,103,220,9
2818,103,221,5
2819,103,222,5
2820,103,224,8
2821,103,225,32
2822,103,226,7
2823,103,228,29
2824,103,229,10
2825,103,230,3
2826,103,233,62
2827,103,235,10
2828,103,237,4
2829,103,112,4
2830,103,122,9
2831,104,128,20
2832,104,192,6
2833,104,130,12
2834,104,132,10
2835,104,133,9
2836,104,146,5
2837,104,175,3
2838,104,186,3
2839,104,187,6
2840,104,189,4
2841,104,184,3
2842,104,105,9
2843,104,106,23
2844,104,107,19
2845,104,108,6
2846,104,109,29
2847,104,111,31
2848,104,113,96
2849,104,114,24
2850,104,115,54
2851,104,116,5
2852,104,117,26
2853,104,118,6
2854,104,119,6
2855,104,120,32
2856,104,124,48
2857,104,125,101
2858,104,126,12
2859,104,127,3
2860,105,128,9
2861,105,132,5
2862,105,106,6
2863,105,107,3
2864,105,108,7
2865,105,114,7
2866,105,115,8
2867,105,116,3
2868,105,117,5
2869,105,118,6
2870,105,183,3
2871,105,120,3
2872,105,125,4
2873,105,124,12
2874,105,109,26
2875,105,126,6
2876,105,127,5
2877,106,128,141
2878,106,129,3
2879,106,130,39
2880,106,132,10
2881,106,133,9
2882,106,140,3
2883,106,146,4
2884,106,149,8
2885,106,156,23
2886,106,162,48
2887,106,172,18
2888,106,174,7
2889,106,175,32
2890,106,182,3
2891,106,187,5
2892,106,189,9
2893,106,184,11
2894,106,107,21
2895,106,108,49
2896,106,109,89
2897,106,110,8
2898,106,111,6
2899,106,112,22
2900,106,113,11
2901,106,114,35
2902,106,115,121
2903,106,116,5
2904,106,117,8
2905,106,118,26
2906,106,119,9
2907,106,120,40
2908,106,122,4
2909,106,192,121
2910,106,124,61
2911,106,125,15
2912,106,126,157
2913,106,127,6
2914,107,128,22
2915,107,130,19
2916,107,132,30
2917,107,133,8
2918,107,146,3
2919,107,149,4
2920,107,162,3
2921,107,108,12
2922,107,109,26
2923,107,111,71
2924,107,113,23
2925,107,114,97
2926,107,115,13
2927,107,116,41
2928,107,117,11
2929,107,118,23
2930,107,119,81
2931,107,120,12
2932,107,124,31
2933,107,125,92
2934,107,126,31
2935,107,127,51
2936,108,128,3
2937,108,130,79
2938,108,132,20
2939,108,109,6
2940,108,111,9
2941,108,113,24
2942,108,115,114
2943,108,116,31
2944,108,117,5
2945,108,118,8
2946,108,119,5
2947,108,120,4
2948,108,124,5
2949,108,125,3
2950,108,126,4
2951,108,127,6
2952,109,128,17
2953,109,192,7
2954,109,130,9
2955,109,132,6
2956,109,133,7
2957,109,149,3
2958,109,156,38
2959,109,161,20
2960,109,162,3
2961,109,175,3
2962,109,136,4
2963,109,179,22
2964,109,186,54
2965,109,187,5
2966,109,196,3
2967,109,182,67
2968,109,184,3
2969,109,163,6
2970,109,152,5
2971,109,227,3
2972,109,111,14
2973,109,113,21
2974,109,114,52
2975,109,115,11
2976,109,116,7
2977,109,117,7
2978,109,118,8
2979,109,119,21
2980,109,120,9
2981,109,122,3
2982,109,124,99
2983,109,125,11
2984,109,126,45
2985,109,127,10
2986,110,129,35
2987,110,140,58
2988,110,141,3
2989,110,144,9
2990,110,146,26
2991,110,149,73
2992,110,153,37
2993,110,154,13
2994,110,157,4
2995,110,135,8
2996,110,172,47
2997,110,180,8
2998,110,182,8
2999,110,184,37
3000,110,162,26
3001,110,122,16
3002,110,123,11
3003,111,128,106
3004,111,130,14
3005,111,132,20
3006,111,133,16
3007,111,153,10
3008,111,163,8
3009,111,114,8
3010,111,179,3
3011,111,180,15
3012,111,186,20
3013,111,187,20
3014,111,112,7
3015,111,113,4
3016,111,242,6
3017,111,115,26
3018,111,116,44
3019,111,117,23
3020,111,118,43
3021,111,119,39
3022,111,120,10
3023,111,124,19
3024,111,125,25
3025,111,126,9
3026,111,127,5
3027,112,128,3
3028,112,192,52
3029,112,131,5
3030,112,175,56
3031,112,174,4
3032,112,152,4
3033,112,155,8
3034,112,158,4
3035,112,166,6
3036,112,171,4
3037,112,180,5
3038,112,200,12
3039,112,183,235
3040,112,205,5
3041,112,219,3
3042,112,220,4
3043,112,186,4
3044,112,187,47
3045,112,228,3
3046,112,230,24
3047,112,188,33
3048,112,242,9
3049,112,119,3
3050,112,121,52
3051,112,191,5
3052,113,128,24
3053,113,192,4
3054,113,130,15
3055,113,132,21
3056,113,174,4
3057,113,175,3
3058,113,200,4
3059,113,114,38
3060,113,115,8
3061,113,116,48
3062,113,117,193
3063,113,118,23
3064,113,119,6
3065,113,120,6
3066,113,124,22
3067,113,125,48
3068,113,126,11
3069,113,127,33
3070,114,128,13
3071,114,132,13
3072,114,130,4
3073,114,146,16
3074,114,153,33
3075,114,154,4
3076,114,156,5
3077,114,159,45
3078,114,172,3
3079,114,184,3
3080,114,186,12
3081,114,189,65
3082,114,115,17
3083,114,118,19
3084,114,119,36
3085,114,120,3
3086,114,122,59
3087,114,123,3
3088,114,124,11
3089,114,125,127
3090,114,126,16
3091,114,127,26
3092,115,128,26
3093,115,130,51
3094,115,132,66
3095,115,162,4
3096,115,144,3
3097,115,149,8
3098,115,153,3
3099,115,154,36
3100,115,166,8
3101,115,193,11
3102,115,182,3
3103,115,186,5
3104,115,192,4
3105,115,116,19
3106,115,117,6
3107,115,118,12
3108,115,119,7
3109,115,120,36
3110,115,122,7
3111,115,123,21
3112,115,124,56
3113,115,125,15
3114,115,126,11
3115,115,127,83
3116,116,128,7
3117,116,130,13
3118,116,132,10
3119,116,117,10
3120,116,118,23
3121,116,119,6
3122,116,120,10
3123,116,124,6
3124,116,125,8
3125,116,127,16
3126,117,128,18
3127,117,129,25
3128,117,130,6
3129,117,132,62
3130,117,133,4
3131,117,177,3
3132,117,180,23
3133,117,184,23
3134,117,118,46
3135,117,119,67
3136,117,120,8
3137,117,124,22
3138,117,125,49
3139,117,126,14
3140,117,127,9
3141,118,128,14
3142,118,130,14
3143,118,132,12
3144,118,133,18
3145,118,192,3
3146,118,200,3
3147,118,205,5
3148,118,119,103
3149,118,120,11
3150,118,124,7
3151,118,125,10
3152,118,126,15
3153,118,127,17
3154,119,128,21
3155,119,130,10
3156,119,132,10
3157,119,133,6
3158,119,136,4
3159,119,145,4
3160,119,146,9
3161,119,160,5
3162,119,175,3
3163,119,177,4
3164,119,184,3
3165,119,227,3
3166,119,120,6
3167,119,124,21
3168,119,125,48
3169,119,126,20
3170,119,127,75
3171,120,128,32
3172,120,130,16
3173,120,132,8
3174,120,133,4
3175,120,149,4
3176,120,153,5
3177,120,162,4
3178,120,180,4
3179,120,182,4
3180,120,122,6
3181,120,124,9
3182,120,125,6
3183,120,126,49
3184,120,127,7
3185,121,192,144
3186,121,183,8
3187,122,129,30
3188,122,171,3
3189,122,150,45
3190,122,134,3
3191,122,140,6
3192,122,146,30
3193,122,144,15
3194,122,149,229
3195,122,153,21
3196,122,154,25
3197,122,156,3
3198,122,159,3
3199,122,160,7
3200,122,162,13
3201,122,220,4
3202,122,145,23
3203,122,135,32
3204,122,172,5
3205,122,242,5
3206,122,177,5
3207,122,180,5
3208,122,184,50
3209,122,186,6
3210,122,194,3
3211,122,226,4
3212,122,189,3
3213,122,241,3
3214,122,123,3
3215,122,124,3
3216,122,202,6
3217,123,129,12
